order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount,prior_orders,prior_revenue,prior_avg_order,days_since_prior,month,day_of_week
ORD-00041392,CUS-011383,2023-08-30,Website,,Home  Delivery,Completed,Digital Wallet,333.56,0.0,89.0,50.03,0.0,0.0,,,8,2
ORD-00025564,CUS-011383,2023-10-13,Store,STR-045,In Store,Completed,Cash,298.02,0.0,0.0,44.7,1.0,333.55999999999995,333.55999999999995,44.0,10,4
ORD-00030810,CUS-011384,2020-07-11,Store,STR-004,In Store,Completed,EFT,444.87,0.0,0.0,66.73,0.0,0.0,,,7,5
ORD-00039937,CUS-011384,2020-08-09,Mobile,,Home Delivery,Completed,Buy Now Pay Later,385.86,33.45,49.0,52.86,1.0,444.87,444.87,29.0,8,6
ORD-00004850,CUS-011384,2021-01-05,Store,STR-011,In Store,Completed,Buy Now Pay Later,517.83,49.44,0.0,70.26,2.0,830.7299999999999,415.36499999999995,149.0,1,1
ORD-00031699,CUS-011384,2021-11-30,Marketplace,,Click & Collect,Completed,Cash,31.6,0.0,0.0,4.74,3.0,1348.5600000000002,449.52000000000004,329.0,11,1
ORD-00007118,CUS-011384,2022-02-23,Website,,Click & Collect,Completed,Digital Wallet,81.66,0.0,0.0,12.25,4.0,1380.16,345.04,85.0,2,2
ORD-00002593,CUS-011384,2024-04-03,Store,STR-022,In Store,Completed,Digital Wallet,330.78000000000003,4.28,0.0,48.98,5.0,1461.8200000000002,292.36400000000003,770.0,4,2
ORD-00043651,CUS-011384,2024-10-31,Store,STR-021,In Store,Completed,EFT,187.11,0.0,0.0,28.07,6.0,1792.6,298.76666666666665,211.0,10,3
ORD-00001234,CUS-011384,2025-06-11,Store,STR-002,In Store,Completed,Buy Now Pay Later,490.07,8.29,0.0,72.27,7.0,1979.7100000000003,282.8157142857143,223.0,6,2
ORD-00032752,CUS-011384,2026-03-23,Store,STR-012,In Store,Completed,Buy Now Pay Later,22.49,0.0,0.0,3.37,8.0,2469.78,308.7225,285.0,3,0
ORD-00044640,CUS-011385,2021-03-06,Store,STR-002,In Store,Completed,Card,233.96,0.0,0.0,35.09,0.0,0.0,,,3,5
ORD-00044902,CUS-011385,2022-12-06,Store,STR-027,In Store,Completed,Cash,247.03,13.21,0.0,35.07,1.0,233.96,233.96,640.0,12,1
ORD-00011640,CUS-011385,2023-07-04,Website,,Home Delivery,Completed,Digital Wallet,310.22,19.17,69.0,43.66,2.0,480.99,240.495,210.0,7,1
ORD-00033125,CUS-011385,2025-07-02,Website,,Click & Collect,Completed,Buy Now Pay Later,79.72,7.97,0.0,10.76,3.0,791.21,263.7366666666667,729.0,7,2
ORD-00002313,CUS-011385,2025-07-16,Store,STR-011,In Store,Completed,Cash,422.58,0.0,0.0,63.39,4.0,870.9300000000001,217.73250000000002,14.0,7,2
ORD-00037337,CUS-011387,2022-08-04,Website,,Home Delivery,Completed,Digital Wallet,68.69,0.0,89.0,10.3,0.0,0.0,,,8,3
ORD-00035410,CUS-011387,2022-10-09,Store,STR-048,In Store,Completed,Buy Now Pay Later,210.28,0.0,0.0,31.54,1.0,68.69000000000003,68.69000000000003,66.0,10,6
ORD-00043799,CUS-011387,2024-09-16,Website,,Click & Collect,Completed,EFT,245.32,0.0,0.0,36.8,2.0,278.96999999999997,139.48499999999999,708.0,9,0
ORD-00026523,CUS-011388,2023-03-16,Mobile,,Courier,Completed,Cash,107.27,0.0,49.0,16.09,0.0,0.0,,,3,3
ORD-00010922,CUS-011388,2025-01-28,Website,,Home Delivery,Completed,Cash,102.18,0.0,49.0,15.33,1.0,107.26999999999998,107.26999999999998,684.0,1,1
ORD-00004468,CUS-011388,2025-05-09,Store,STR-039,In Store,Completed,Card,117.8,0.0,0.0,17.67,2.0,209.45,104.725,101.0,5,4
ORD-00018456,CUS-011388,2025-08-26,Website,,Home Delivery,Completed,EFT,318.26,63.65,49.0,38.19,3.0,327.25,109.08333333333333,109.0,8,1
ORD-00037226,CUS-011389,2020-08-22,Website,,Click & Collect,Completed,Buy Now Pay Later,343.25,17.01,0.0,48.94,0.0,0.0,,,8,5
ORD-00026441,CUS-011389,2021-04-24,Store,STR-043,In Store,Completed,Cash,66.47,7.35,0.0,8.87,1.0,343.25,343.25,245.0,4,5
ORD-00000595,CUS-011390,2024-02-05,Marketplace,,Courier,Completed,Buy Now Pay Later,83.92,0.0,89.0,12.59,0.0,0.0,,,2,0
ORD-00044433,CUS-011390,2024-07-22,Store,STR-022,In Store,Completed,Buy Now Pay Later,63.96,0.0,0.0,9.59,1.0,83.91999999999999,83.91999999999999,168.0,7,0
ORD-00014942,CUS-011391,2023-06-19,Store,STR-022,In Store,Completed,Cash,441.0,88.2,0.0,52.92,0.0,0.0,,,6,0
ORD-00040113,CUS-011391,2025-02-15,Store,STR-028,In Store,Completed,Card,84.16,0.0,0.0,12.62,1.0,441.0,441.0,607.0,2,5
ORD-00006901,CUS-011391,2026-06-18,Store,STR-023,In Store,Completed,Buy Now Pay Later,247.77,32.94,0.0,32.22,2.0,525.1600000000001,262.58000000000004,488.0,6,3
ORD-00042964,CUS-011392,2025-09-12,Store,STR-028,In Store,Completed,Card,187.12,0.0,0.0,28.07,0.0,0.0,,,9,4
ORD-00033049,CUS-011393,2023-01-06,Website,,Home Delivery,Completed,Buy Now Pay Later,313.56,0.0,49.0,47.03,0.0,0.0,,,1,4
ORD-00032078,CUS-011394,2021-05-31,Website,,Click & Collect,Completed,Digital Wallet,124.06,0.0,0.0,18.61,0.0,0.0,,,5,0
ORD-00030443,CUS-011394,2024-10-07,Store,STR-016,In Store,Completed,Buy Now Pay Later,144.9,0.0,0.0,21.74,1.0,124.06000000000003,124.06000000000003,1225.0,10,0
ORD-00007075,CUS-011394,2025-10-28,Store,STR-033,In Store,Completed,Buy Now Pay Later,47.35,5.62,0.0,6.26,2.0,268.96,134.48,386.0,10,1
ORD-00000177,CUS-011394,2025-12-28,Mobile,,Click & Collect,Completed,Card,37.28,0.0,0.0,5.59,3.0,316.31000000000006,105.43666666666668,61.0,12,6
ORD-00014160,CUS-011395,2020-12-26,Website,,Click & Collect,Completed,Card,375.6,0.0,0.0,56.34,0.0,0.0,,,12,5
ORD-00013832,CUS-011395,2022-08-18,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,604.94,0.0,0.0,90.74,1.0,375.6,375.6,600.0,8,3
ORD-00010587,CUS-011395,2023-04-06,Store,STR-039,In Store,Completed,Digital Wallet,185.6,4.13,0.0,27.22,2.0,980.5400000000001,490.27000000000004,231.0,4,3
ORD-00020426,CUS-011396,2020-02-26,Mobile,,Home Delivery,Completed,Digital Wallet,333.16,0.0,49.0,49.97,0.0,0.0,,,2,2
ORD-00010784,CUS-011396,2022-03-18,Website,,Home Delivery,Completed,Card,253.59,0.0,49.0,38.04,1.0,333.15999999999997,333.15999999999997,751.0,3,4
ORD-00042708,CUS-011396,2022-06-03,Website,,Home Delivery,Completed,EFT,210.65,42.39,89.0,25.24,2.0,586.7500000000001,293.37500000000006,77.0,6,4
ORD-00041018,CUS-011396,2023-06-03,Store,STR-041,In Store,Completed,Card,182.56,54.77,0.0,19.17,3.0,797.4000000000001,265.8,365.0,6,5
ORD-00038938,CUS-011396,2023-06-12,Marketplace,,Home Delivery,Completed,Cash,526.77,12.25,0.0,77.18,4.0,979.96,244.99,9.0,6,0
ORD-00025048,CUS-011396,2023-06-28,Mobile,,Home Delivery,Completed,Digital Wallet,70.9,7.09,49.0,9.57,5.0,1506.73,301.346,16.0,6,2
ORD-00034080,CUS-011396,2023-08-21,Website,,Click & Collect,Completed,Buy Now Pay Later,467.57,0.0,0.0,70.14,6.0,1577.63,262.93833333333333,54.0,8,0
ORD-00031307,CUS-011396,2024-04-14,Store,STR-032,In Store,Completed,Digital Wallet,628.77,0.0,0.0,94.32,7.0,2045.2000000000003,292.17142857142863,237.0,4,6
ORD-00029400,CUS-011396,2024-06-18,Website,,Home Delivery,Completed,Card,139.63,27.93,69.0,16.76,8.0,2673.97,334.24625,65.0,6,1
ORD-00044819,CUS-011396,2025-01-16,Mobile,,Click & Collect,Completed,Digital Wallet,221.06,5.76,0.0,32.3,9.0,2813.6,312.6222222222222,212.0,1,3
ORD-00010471,CUS-011397,2020-06-17,Store,STR-035,In Store,Completed,Card,299.80999999999995,0.0,0.0,44.97,0.0,0.0,,,6,2
ORD-00003541,CUS-011397,2022-08-31,Store,STR-038,In Store,Completed,Cash,74.04,0.0,0.0,11.11,1.0,299.80999999999995,299.80999999999995,805.0,8,2
ORD-00013985,CUS-011397,2025-06-11,Website,,Home Delivery,Completed,Digital Wallet,276.56,11.38,89.0,39.78,2.0,373.84999999999997,186.92499999999998,1015.0,6,2
ORD-00040887,CUS-011397,2025-08-12,Store,STR-043,In Store,Completed,Digital Wallet,636.37,18.95,0.0,92.61,3.0,650.41,216.8033333333333,62.0,8,1
ORD-00028739,CUS-011397,2025-09-01,Website,,Courier,Completed,EFT,312.73,0.0,89.0,46.91,4.0,1286.78,321.695,20.0,9,0
ORD-00042198,CUS-011397,2026-01-21,Website,,Courier,Completed,Cash,779.75,73.13,0.0,105.99,5.0,1599.5100000000002,319.90200000000004,142.0,1,2
ORD-00033934,CUS-011397,2026-07-29,Store,STR-022,In Store,Completed,Card,219.08,21.91,0.0,29.58,6.0,2379.26,396.54333333333335,189.0,7,2
ORD-00042950,CUS-011398,2021-09-03,Website,,Home Delivery,Completed,Card,363.17,61.31,69.0,45.28,0.0,0.0,,,9,4
ORD-00029779,CUS-011399,2021-09-04,Store,STR-023,In Store,Completed,EFT,71.93,0.0,0.0,10.79,0.0,0.0,,,9,5
ORD-00026677,CUS-011399,2021-12-14,Marketplace,,Courier,Completed,EFT,618.13,16.19,0.0,90.29,1.0,71.92999999999995,71.92999999999995,101.0,12,1
ORD-00018887,CUS-011400,2020-07-01,Store,STR-001,In Store,Completed,Digital Wallet,93.64,0.0,0.0,14.05,0.0,0.0,,,7,2
ORD-00042989,CUS-011400,2025-12-13,Store,STR-021,In Store,Completed,Buy Now Pay Later,408.62,0.0,0.0,61.29,1.0,93.63999999999999,93.63999999999999,1991.0,12,5
ORD-00036553,CUS-011400,2026-08-24,Store,STR-033,In Store,Completed,Card,123.11,0.0,0.0,18.47,2.0,502.26,251.13,254.0,8,0
ORD-00015089,CUS-011401,2022-03-22,Website,,Click & Collect,Completed,Cash,133.3,0.0,0.0,20.0,0.0,0.0,,,3,1
ORD-00042449,CUS-011401,2023-09-27,Store,STR-017,In Store,Completed,Digital Wallet,64.4,0.0,0.0,9.66,1.0,133.3,133.3,554.0,9,2
ORD-00003697,CUS-011401,2024-03-07,Store,STR-015,In Store,Completed,Cash,178.92,0.0,0.0,26.84,2.0,197.70000000000002,98.85000000000001,162.0,3,3
ORD-00026292,CUS-011401,2025-02-20,Store,STR-010,In Store,Completed,Buy Now Pay Later,1007.84,100.93,0.0,136.04,3.0,376.62,125.54,350.0,2,3
ORD-00019053,CUS-011402,2020-04-29,Website,,Courier,Completed,Cash,102.39,0.0,89.0,15.36,0.0,0.0,,,4,2
ORD-00038944,CUS-011402,2020-05-06,Website,,Home Delivery,Completed,Digital Wallet,178.98,0.0,49.0,26.85,1.0,102.39000000000001,102.39000000000001,7.0,5,2
ORD-00002076,CUS-011402,2022-08-30,Store,STR-040,In Store,Completed,Card,115.87,17.38,0.0,14.77,2.0,281.37,140.685,846.0,8,1
ORD-00036687,CUS-011402,2025-07-30,Marketplace,,Home Delivery,Completed,Cash,69.58,0.0,89.0,10.44,3.0,397.24,132.41333333333333,1065.0,7,2
ORD-00023424,CUS-011402,2025-08-30,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,470.77,0.0,89.0,70.62,4.0,466.81999999999994,116.70499999999998,31.0,8,5
ORD-00039365,CUS-011403,2022-04-20,Store,STR-021,In Store,Completed,EFT,348.15,0.0,0.0,52.22,0.0,0.0,,,4,2
ORD-00041587,CUS-011403,2022-06-20,Store,STR-050,In Store,Completed,Cash,76.89,7.69,0.0,10.38,1.0,348.15,348.15,61.0,6,0
ORD-00002611,CUS-011403,2023-08-18,Website,,Home Delivery,Completed,Cash,346.73,0.0,69.0,52.01,2.0,425.03999999999996,212.51999999999998,424.0,8,4
ORD-00036940,CUS-011404,2020-11-14,Store,STR-016,In Store,Completed,Digital Wallet,19.25,0.0,0.0,2.89,0.0,0.0,,,11,5
ORD-00007676,CUS-011404,2022-11-12,Mobile,,Click & Collect,Completed,Digital Wallet,411.11,0.0,0.0,61.67,1.0,19.25,19.25,728.0,11,5
ORD-00024126,CUS-011404,2023-02-20,Website,,Courier,Completed,Card,140.09,4.7,69.0,20.31,2.0,430.36,215.18,100.0,2,0
ORD-00036137,CUS-011404,2024-08-21,Store,STR-049,In Store,Completed,Cash,141.8,42.54,0.0,14.89,3.0,570.45,190.15,548.0,8,2
ORD-00004260,CUS-011405,2025-03-23,Store,STR-001,In Store,Completed,Digital Wallet,293.33,29.33,0.0,39.6,0.0,0.0,,,3,6
ORD-00039504,CUS-011405,2025-10-10,Website,,Courier,Completed,Card,456.0,0.0,49.0,68.4,1.0,293.3299999999999,293.3299999999999,201.0,10,4
ORD-00020546,CUS-011406,2020-12-23,Store,STR-036,In Store,Completed,Buy Now Pay Later,54.41,0.0,0.0,8.16,0.0,0.0,,,12,2
ORD-00025961,CUS-011406,2022-11-21,Store,STR-041,In Store,Completed,EFT,76.89,15.38,0.0,9.23,1.0,54.41000000000001,54.41000000000001,698.0,11,0
ORD-00005264,CUS-011406,2024-06-20,Mobile,,Home Delivery,Completed,Card,529.55,52.95,49.0,71.49,2.0,131.29999999999995,65.64999999999998,577.0,6,3
ORD-00004883,CUS-011407,2020-09-13,Mobile,,Click & Collect,Completed,Digital Wallet,383.28,0.0,0.0,57.49,0.0,0.0,,,9,6
ORD-00011493,CUS-011407,2023-10-14,Website,,Home Delivery,Completed,Card,288.92,0.0,69.0,43.34,1.0,383.28000000000003,383.28000000000003,1126.0,10,5
ORD-00042123,CUS-011407,2026-05-24,Website,,Home Delivery,Completed,Card,79.35,4.67,89.0,11.2,2.0,672.1999999999999,336.09999999999997,953.0,5,6
ORD-00020100,CUS-011408,2020-08-06,Mobile,,Click & Collect,Completed,Cash,184.55,18.15,0.0,24.96,0.0,0.0,,,8,3
ORD-00026941,CUS-011408,2023-08-28,Store,STR-030,In Store,Completed,Cash,1423.05,27.43,0.0,209.34,1.0,184.54999999999995,184.54999999999995,1117.0,8,0
ORD-00030080,CUS-011409,2025-02-23,Website,,Home Delivery,Completed,Card,232.03,23.2,89.0,31.32,0.0,0.0,,,2,6
ORD-00025178,CUS-011410,2020-05-02,Store,STR-023,In Store,Completed,Cash,102.39,0.0,0.0,15.36,0.0,0.0,,,5,5
ORD-00030831,CUS-011410,2023-06-27,Mobile,,Home Delivery,Completed,EFT,49.120000000000005,1.54,49.0,7.14,1.0,102.38999999999999,102.38999999999999,1151.0,6,1
ORD-00037903,CUS-011410,2025-07-27,Store,STR-041,In Store,Completed,EFT,52.46,15.74,0.0,5.51,2.0,151.51,75.755,761.0,7,6
ORD-00009099,CUS-011410,2025-10-12,Store,STR-019,In Store,Completed,Cash,546.0,19.03,0.0,79.05,3.0,203.97000000000003,67.99000000000001,77.0,10,6
ORD-00000535,CUS-011411,2021-01-10,Store,STR-018,In Store,Completed,Card,627.63,14.73,0.0,91.94,0.0,0.0,,,1,6
ORD-00038147,CUS-011411,2022-07-11,Mobile,,Home Delivery,Completed,EFT,888.5600000000001,43.82,0.0,126.71,1.0,627.63,627.63,547.0,7,0
ORD-00015516,CUS-011412,2021-10-08,Marketplace,,Click & Collect,Completed,Card,131.74,12.21,0.0,17.93,0.0,0.0,,,10,4
ORD-00036113,CUS-011412,2022-01-18,Store,STR-036,In Store,Completed,Cash,52.27,0.0,0.0,7.84,1.0,131.74,131.74,102.0,1,1
ORD-00019479,CUS-011412,2025-02-10,Website,,Home Delivery,Completed,Digital Wallet,428.37,8.71,69.0,62.95,2.0,184.01,92.005,1119.0,2,0
ORD-00024250,CUS-011412,2025-03-07,Website,,Home Delivery,Completed,Card,414.5,14.04,69.0,60.07,3.0,612.3800000000001,204.1266666666667,25.0,3,4
ORD-00000661,CUS-011413,2021-03-24,Store,STR-008,In Store,Completed,Buy Now Pay Later,253.61,63.57,0.0,28.51,0.0,0.0,,,3,2
ORD-00000238,CUS-011413,2025-11-25,Store,STR-035,In Store,Completed,Digital Wallet,250.4,0.0,0.0,37.56,1.0,253.60999999999999,253.60999999999999,1707.0,11,1
ORD-00029148,CUS-011414,2021-07-17,Website,,Home Delivery,Completed,Buy Now Pay Later,24.09,1.2,89.0,3.43,0.0,0.0,,,7,5
ORD-00028637,CUS-011414,2022-11-12,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,254.49,2.25,69.0,37.84,1.0,24.089999999999975,24.089999999999975,483.0,11,5
ORD-00034386,CUS-011414,2023-01-18,Store,STR-016,In Store,Completed,Digital Wallet,509.63,0.0,0.0,76.44,2.0,278.58000000000004,139.29000000000002,67.0,1,2
ORD-00043922,CUS-011414,2024-04-05,Store,STR-025,In Store,Completed,Cash,117.96,0.0,0.0,17.69,3.0,788.2099999999999,262.7366666666666,443.0,4,4
ORD-00013851,CUS-011414,2024-05-11,Store,STR-035,In Store,Completed,Buy Now Pay Later,280.14,33.27,0.0,37.03,4.0,906.17,226.5425,36.0,5,5
ORD-00036649,CUS-011415,2022-02-06,Website,,Home Delivery,Completed,Cash,227.39,0.0,89.0,34.11,0.0,0.0,,,2,6
ORD-00044698,CUS-011415,2022-11-29,Store,STR-022,In Store,Completed,Card,209.89,0.0,0.0,31.48,1.0,227.39,227.39,296.0,11,1
ORD-00023702,CUS-011416,2021-03-14,Store,STR-014,In Store,Completed,Cash,191.54,0.0,0.0,28.73,0.0,0.0,,,3,6
ORD-00010375,CUS-011416,2021-11-17,Store,STR-007,In Store,Completed,Digital Wallet,252.54,0.0,0.0,37.88,1.0,191.54,191.54,248.0,11,2
ORD-00024558,CUS-011416,2022-01-05,Website,,Home Delivery,Completed,Digital Wallet,162.51,0.0,69.0,24.38,2.0,444.0799999999999,222.03999999999996,49.0,1,2
ORD-00013568,CUS-011416,2025-03-24,Store,STR-050,In Store,Completed,Buy Now Pay Later,47.82,2.39,0.0,6.81,3.0,606.5899999999999,202.19666666666663,1174.0,3,0
ORD-00032944,CUS-011416,2025-04-26,Store,STR-046,In Store,Completed,Cash,148.41,29.68,0.0,17.81,4.0,654.41,163.6025,33.0,4,5
ORD-00035968,CUS-011418,2022-07-16,Website,,Home Delivery,Completed,EFT,859.41,0.0,0.0,128.91,0.0,0.0,,,7,5
ORD-00007885,CUS-011418,2023-10-18,Marketplace,,Home Delivery,Completed,Cash,130.6,0.0,89.0,19.59,1.0,859.41,859.41,459.0,10,2
ORD-00040103,CUS-011418,2024-02-27,Store,STR-027,In Store,Completed,Cash,134.47,0.0,0.0,20.17,2.0,990.01,495.005,132.0,2,1
ORD-00038517,CUS-011419,2020-01-04,Website,,Courier,Completed,Digital Wallet,85.69,0.0,89.0,12.85,0.0,0.0,,,1,5
ORD-00025037,CUS-011419,2022-03-25,Website,,Click & Collect,Completed,Digital Wallet,437.52,0.0,0.0,65.63,1.0,85.69000000000005,85.69000000000005,811.0,3,4
ORD-00029923,CUS-011419,2024-12-27,Store,STR-006,In Store,Completed,Digital Wallet,19.79,3.96,0.0,2.37,2.0,523.21,261.605,1008.0,12,4
ORD-00030675,CUS-011419,2025-10-08,Store,STR-001,In Store,Completed,EFT,197.36,0.0,0.0,29.6,3.0,543.0,181.0,285.0,10,2
ORD-00009236,CUS-011420,2022-10-08,Website,,Click & Collect,Completed,Buy Now Pay Later,179.08,0.0,0.0,26.86,0.0,0.0,,,10,5
ORD-00036709,CUS-011420,2025-03-25,Website,,Home Delivery,Completed,Digital Wallet,627.22,23.58,0.0,90.55,1.0,179.08000000000004,179.08000000000004,899.0,3,1
ORD-00016079,CUS-011420,2025-08-21,Store,STR-042,In Store,Completed,Buy Now Pay Later,45.8,9.16,0.0,5.5,2.0,806.3000000000001,403.15000000000003,149.0,8,3
ORD-00035977,CUS-011421,2023-12-24,Store,STR-033,In Store,Completed,Buy Now Pay Later,165.64,0.0,0.0,24.85,0.0,0.0,,,12,6
ORD-00017316,CUS-011421,2025-04-25,Marketplace,,Home Delivery,Completed,EFT,90.31,2.38,69.0,13.19,1.0,165.64,165.64,488.0,4,4
ORD-00001675,CUS-011421,2025-05-24,Mobile,,Home Delivery,Completed,Cash,492.28,4.16,89.0,73.22,2.0,255.95000000000005,127.97500000000002,29.0,5,5
ORD-00034905,CUS-011422,2020-01-04,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,302.84,90.85,89.0,31.8,0.0,0.0,,,1,5
ORD-00024332,CUS-011422,2022-02-25,Store,STR-004,In Store,Completed,Buy Now Pay Later,658.66,0.0,0.0,98.8,1.0,302.84000000000003,302.84000000000003,783.0,2,4
ORD-00014209,CUS-011422,2024-05-01,Website,,Home Delivery,Completed,EFT,102.73,0.0,49.0,15.41,2.0,961.4999999999998,480.7499999999999,796.0,5,2
ORD-00009050,CUS-011422,2024-11-13,Mobile,,Home Delivery,Completed,EFT,54.25,0.0,49.0,8.14,3.0,1064.2299999999998,354.7433333333333,196.0,11,2
ORD-00006341,CUS-011422,2025-10-14,Mobile,,Home Delivery,Completed,Digital Wallet,63.27,12.65,69.0,7.59,4.0,1118.48,279.62,335.0,10,1
ORD-00001883,CUS-011422,2026-07-19,Store,STR-007,In Store,Completed,Buy Now Pay Later,165.38,0.0,0.0,24.81,5.0,1181.75,236.35,278.0,7,6
ORD-00030688,CUS-011423,2023-08-29,Mobile,,Home Delivery,Completed,EFT,287.62,17.9,69.0,40.46,0.0,0.0,,,8,1
ORD-00020021,CUS-011424,2021-02-20,Mobile,,Courier,Completed,Card,157.07999999999998,0.0,49.0,23.56,0.0,0.0,,,2,5
ORD-00040560,CUS-011424,2022-06-06,Mobile,,Click & Collect,Completed,EFT,111.53,5.58,0.0,15.89,1.0,157.08,157.08,471.0,6,0
ORD-00033903,CUS-011424,2024-07-06,Store,STR-033,In Store,Completed,EFT,105.66,0.0,0.0,15.85,2.0,268.61,134.305,761.0,7,5
ORD-00011653,CUS-011424,2024-07-19,Mobile,,Courier,Completed,Card,125.56,0.0,49.0,18.83,3.0,374.27,124.75666666666666,13.0,7,4
ORD-00037447,CUS-011424,2024-10-22,Store,STR-002,In Store,Completed,EFT,135.14,6.76,0.0,19.26,4.0,499.83000000000004,124.95750000000001,95.0,10,1
ORD-00035523,CUS-011424,2026-03-08,Website,,Home Delivery,Completed,Buy Now Pay Later,571.52,29.93,0.0,81.24,5.0,634.97,126.994,502.0,3,6
ORD-00005585,CUS-011425,2021-12-06,Website,,Home Delivery,Completed,Cash,38.37,0.0,89.0,5.76,0.0,0.0,,,12,0
ORD-00023804,CUS-011425,2022-06-04,Website,,Courier,Completed,Digital Wallet,256.52,0.0,89.0,38.48,1.0,38.370000000000005,38.370000000000005,180.0,6,5
ORD-00033516,CUS-011425,2023-01-24,Website,,Click & Collect,Completed,Buy Now Pay Later,193.54,12.33,0.0,27.18,2.0,294.89,147.445,234.0,1,1
ORD-00036226,CUS-011425,2024-03-14,Mobile,,Click & Collect,Completed,Card,132.07,0.0,0.0,19.81,3.0,488.43,162.81,415.0,3,3
ORD-00029652,CUS-011425,2025-10-20,Website,,Home Delivery,Completed,Buy Now Pay Later,35.84,3.58,89.0,4.84,4.0,620.4999999999999,155.12499999999997,585.0,10,0
ORD-00021209,CUS-011426,2020-06-14,Store,STR-006,In Store,Completed,EFT,109.55,0.0,0.0,16.43,0.0,0.0,,,6,6
ORD-00025495,CUS-011426,2021-10-30,Marketplace,,Home Delivery,Completed,EFT,280.07000000000005,11.4,69.0,40.3,1.0,109.55000000000001,109.55000000000001,503.0,10,5
ORD-00035608,CUS-011426,2021-11-30,Mobile,,Home Delivery,Completed,Card,239.19,0.0,69.0,35.88,2.0,389.62000000000006,194.81000000000003,31.0,11,1
ORD-00028373,CUS-011426,2021-12-29,Store,STR-049,In Store,Completed,Card,120.3,12.03,0.0,16.24,3.0,628.8100000000001,209.60333333333335,29.0,12,2
ORD-00004379,CUS-011426,2025-05-13,Store,STR-049,In Store,Completed,EFT,23.41,0.0,0.0,3.51,4.0,749.1100000000001,187.27750000000003,1231.0,5,1
ORD-00002666,CUS-011427,2023-02-19,Website,,Home Delivery,Completed,Cash,769.32,40.77,0.0,109.28,0.0,0.0,,,2,6
ORD-00003128,CUS-011427,2023-03-24,Website,,Home Delivery,Completed,Buy Now Pay Later,239.59,0.0,69.0,35.94,1.0,769.32,769.32,33.0,3,4
ORD-00039425,CUS-011427,2025-02-13,Store,STR-001,In Store,Completed,EFT,108.61,0.0,0.0,16.29,2.0,1008.91,504.455,692.0,2,3
ORD-00040372,CUS-011428,2020-07-06,Mobile,,Click & Collect,Completed,Cash,315.02000000000004,0.0,0.0,47.25,0.0,0.0,,,7,0
ORD-00025118,CUS-011428,2023-01-01,Store,STR-012,In Store,Completed,EFT,77.42,0.0,0.0,11.61,1.0,315.02000000000004,315.02000000000004,909.0,1,6
ORD-00043869,CUS-011428,2023-04-09,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,69.56,0.0,69.0,10.43,2.0,392.44000000000005,196.22000000000003,98.0,4,6
ORD-00001878,CUS-011428,2023-06-14,Website,,Home Delivery,Completed,Digital Wallet,65.29,0.0,69.0,9.79,3.0,462.00000000000006,154.00000000000003,66.0,6,2
ORD-00011956,CUS-011429,2023-04-15,Mobile,,Home Delivery,Completed,EFT,146.45,0.0,69.0,21.97,0.0,0.0,,,4,5
ORD-00008122,CUS-011430,2021-08-14,Store,STR-018,In Store,Completed,Buy Now Pay Later,697.88,0.0,0.0,104.68,0.0,0.0,,,8,5
ORD-00012035,CUS-011430,2023-01-04,Website,,Home Delivery,Completed,Digital Wallet,205.73,0.0,69.0,30.86,1.0,697.88,697.88,508.0,1,2
ORD-00001091,CUS-011430,2025-02-24,Mobile,,Click & Collect,Completed,Buy Now Pay Later,85.18,4.26,0.0,12.14,2.0,903.6099999999999,451.80499999999995,782.0,2,0
ORD-00035515,CUS-011430,2025-07-03,Website,,Home Delivery,Completed,EFT,244.56,0.0,89.0,36.68,3.0,988.79,329.59666666666664,129.0,7,3
ORD-00022940,CUS-011430,2025-08-26,Mobile,,Home Delivery,Completed,EFT,110.47,16.57,89.0,14.08,4.0,1233.35,308.3375,54.0,8,1
ORD-00014562,CUS-011431,2022-04-27,Marketplace,,Courier,Completed,Card,232.95,11.65,69.0,33.2,0.0,0.0,,,4,2
ORD-00020933,CUS-011431,2022-09-01,Store,STR-007,In Store,Completed,Card,415.78,0.0,0.0,62.37,1.0,232.95000000000005,232.95000000000005,127.0,9,3
ORD-00040161,CUS-011431,2022-11-19,Website,,Click & Collect,Completed,Cash,97.46,0.0,0.0,14.62,2.0,648.7299999999999,324.36499999999995,79.0,11,5
ORD-00023188,CUS-011431,2023-10-04,Mobile,,Click & Collect,Completed,Buy Now Pay Later,372.93,41.52,0.0,49.71,3.0,746.1899999999998,248.72999999999993,319.0,10,2
ORD-00035723,CUS-011431,2024-02-02,Website,,Home Delivery,Completed,EFT,70.96,14.19,69.0,8.52,4.0,1119.12,279.78,121.0,2,4
ORD-00006326,CUS-011432,2020-06-04,Store,STR-003,In Store,Completed,Cash,108.13,0.0,0.0,16.22,0.0,0.0,,,6,3
ORD-00019957,CUS-011432,2020-09-18,Store,STR-004,In Store,Completed,Digital Wallet,310.55,44.34,0.0,39.93,1.0,108.13,108.13,106.0,9,4
