review_id,customer_id,product_id,order_item_id,review_date,rating,review_title,review_text,verified_purchase
REV-0003125,CUS-004789,PRD-00568,ITM-000004843,2021-05-08,3,,,True
REV-0003126,CUS-001025,PRD-00430,ITM-000053986,2022-02-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003127,CUS-002968,PRD-00314,ITM-000049410,2024-05-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003128,CUS-009895,PRD-00243,ITM-000022447,2026-05-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003129,CUS-002176,PRD-00865,ITM-000001666,2023-07-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003130,CUS-006163,PRD-00395,ITM-000035585,2025-08-05,4,,,True
REV-0003131,CUS-007706,PRD-00200,ITM-000026532,2020-05-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003132,CUS-001807,PRD-00017,ITM-000056731,2020-06-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003133,CUS-010965,PRD-00030,ITM-000052721,2026-07-11,4,,,True
REV-0003134,CUS-010725,PRD-00451,ITM-000006417,2020-12-17,4,,,True
REV-0003135,CUS-003239,PRD-00333,ITM-000041832,2026-02-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003136,CUS-005872,PRD-00281,ITM-000010240,2024-11-20,3,,,True
REV-0003137,CUS-002191,PRD-00760,ITM-000022701,2020-01-07,3,,,True
REV-0003138,CUS-002855,PRD-00332,ITM-000053817,2025-05-03,1,,,True
REV-0003139,CUS-000125,PRD-00676,ITM-000059705,2020-04-07,4,,,True
REV-0003140,CUS-005441,PRD-00500,ITM-000077575,2024-11-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003141,CUS-010631,PRD-00191,ITM-000079247,2026-01-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003142,CUS-002649,PRD-00628,ITM-000022739,2020-10-15,2,Product quality was disap,Product quality was disappointing.,True
REV-0003143,CUS-000004,PRD-00151,ITM-000051619,2021-08-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003144,CUS-001845,PRD-00436,ITM-000068189,2026-05-08,4,,,True
REV-0003145,CUS-002119,PRD-00540,ITM-000026036,2021-12-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003146,CUS-004029,PRD-00478,ITM-000013386,2024-10-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003147,CUS-011899,PRD-00561,ITM-000066050,2026-05-01,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003148,CUS-009609,PRD-00805,ITM-000071328,2021-04-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003149,,PRD-00740,ITM-000063761,2023-08-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003150,CUS-005375,PRD-00437,ITM-000021843,2021-04-08,1,,,True
REV-0003151,CUS-011276,PRD-00367,ITM-000054496,2025-03-08,5,,,True
REV-0003152,CUS-010571,PRD-00257,ITM-000026340,2024-01-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003153,,PRD-00722,ITM-000062469,2024-10-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003154,CUS-004109,PRD-00514,ITM-000078733,2023-03-25,4,,,True
REV-0003155,CUS-001491,PRD-00873,ITM-000051499,2026-09-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003156,CUS-010176,PRD-00612,ITM-000001152,2022-02-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003157,CUS-001105,PRD-00705,ITM-000029442,2022-04-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003158,CUS-003428,PRD-00466,ITM-000003204,2026-01-18,2,Product quality was disap,Product quality was disappointing.,True
REV-0003159,CUS-008364,PRD-00373,ITM-000007396,2024-09-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003160,CUS-006285,PRD-00364,ITM-000050234,2021-07-25,1,Product quality was disap,Product quality was disappointing.,True
REV-0003161,CUS-002909,PRD-00661,ITM-000059414,2024-05-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003162,CUS-007875,PRD-00282,ITM-000001171,2024-09-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003163,CUS-006267,PRD-00659,ITM-000007663,2022-11-12,1,Product quality was disap,Product quality was disappointing.,True
REV-0003164,CUS-001748,PRD-00585,ITM-000000323,2020-02-05,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003165,CUS-008940,PRD-00588,ITM-000052321,2025-10-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003166,CUS-004638,PRD-00039,ITM-000043927,2022-08-09,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003167,CUS-011628,PRD-00286,ITM-000006791,2023-02-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003168,CUS-008557,PRD-00845,ITM-000051313,2023-05-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003169,CUS-005075,PRD-00383,ITM-000054711,2026-01-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003170,CUS-000577,PRD-00851,ITM-000076961,2020-10-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003171,CUS-010279,PRD-00694,ITM-000018113,2026-10-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003172,CUS-011509,PRD-00273,ITM-000024018,2021-09-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003173,CUS-007199,PRD-00794,ITM-000038485,2021-10-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003174,CUS-005396,PRD-00326,ITM-000072921,2020-11-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003175,CUS-008798,PRD-00780,ITM-000048339,2026-05-31,3,,,True
REV-0003176,CUS-008913,PRD-00871,ITM-000065310,2020-02-15,5,,,True
REV-0003177,CUS-000472,PRD-00685,ITM-000006261,2024-03-29,4,,,True
REV-0003178,CUS-001864,PRD-00027,ITM-000073725,2021-09-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003179,CUS-004213,PRD-00350,ITM-000058032,2026-06-21,3,,,True
REV-0003180,CUS-008958,PRD-00491,ITM-000075013,2026-08-03,1,Product quality was disap,Product quality was disappointing.,True
REV-0003181,CUS-009432,PRD-00595,ITM-000043000,2023-01-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003182,CUS-011271,PRD-00396,ITM-000067686,2022-07-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003183,CUS-007779,PRD-00705,ITM-000052786,2020-03-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003184,CUS-001566,PRD-00640,ITM-000056265,2024-03-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003185,CUS-006696,PRD-00861,ITM-000064430,2025-09-25,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003186,CUS-008440,PRD-00171,ITM-000014627,2025-10-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003187,CUS-003827,PRD-00267,ITM-000049943,2021-04-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003188,CUS-009500,PRD-00418,ITM-000046934,2026-04-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003189,CUS-010090,PRD-00583,ITM-000028357,2025-01-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003190,CUS-000467,PRD-00418,ITM-000020128,2023-08-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003191,CUS-003887,PRD-00006,ITM-000022772,2026-09-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003192,CUS-008720,PRD-00202,ITM-000038338,2024-08-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003193,CUS-001628,PRD-00449,ITM-000002366,2020-08-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003194,CUS-004573,PRD-00407,ITM-000042712,2025-04-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003195,CUS-000387,PRD-00321,ITM-000070486,2021-08-17,2,Product quality was disap,Product quality was disappointing.,True
REV-0003196,CUS-006667,PRD-00174,ITM-000023420,2021-11-09,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003197,CUS-005989,PRD-00687,ITM-000034060,2022-05-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003198,CUS-002182,PRD-00217,ITM-000015557,2023-08-04,2,Product quality was disap,Product quality was disappointing.,True
REV-0003199,CUS-005914,PRD-00665,ITM-000010288,2021-10-31,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003200,CUS-000152,PRD-00002,ITM-000070736,2024-05-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003201,CUS-001498,PRD-00219,ITM-000064660,2022-05-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003202,CUS-009473,PRD-00090,ITM-000038887,2025-01-01,5,,,True
REV-0003203,CUS-005941,PRD-00464,ITM-000016965,2025-10-23,4,,,True
REV-0003204,CUS-000407,PRD-00312,ITM-000016866,2020-04-22,2,Product quality was disap,Product quality was disappointing.,True
REV-0003205,CUS-007199,PRD-00342,ITM-000046295,2025-04-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003206,CUS-000424,PRD-00117,ITM-000060843,2024-12-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003207,CUS-000119,PRD-00736,ITM-000006522,2026-01-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003208,CUS-001325,PRD-00168,ITM-000074375,2023-09-11,2,Product quality was disap,Product quality was disappointing.,True
REV-0003209,CUS-003609,PRD-00819,ITM-000031600,2024-11-27,3,,,True
REV-0003210,CUS-008876,PRD-00093,ITM-000052205,2025-11-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003211,CUS-010114,PRD-00072,ITM-000013366,2024-01-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003212,CUS-000426,PRD-00895,ITM-000027597,2020-08-31,5,,,True
REV-0003213,CUS-011273,PRD-00038,ITM-000040245,2026-05-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003214,CUS-004342,PRD-00832,ITM-000038902,2025-01-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003215,CUS-000774,PRD-00792,ITM-000076436,2020-11-27,2,Product quality was disap,Product quality was disappointing.,True
REV-0003216,CUS-006908,PRD-00582,ITM-000004179,2023-06-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003217,CUS-003267,PRD-00603,ITM-000058855,2020-10-03,2,Product quality was disap,Product quality was disappointing.,True
REV-0003218,CUS-007956,PRD-00383,ITM-000053867,2021-11-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003219,CUS-001977,PRD-00297,ITM-000027345,2023-10-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003220,CUS-007649,PRD-00786,ITM-000026528,2024-03-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003221,CUS-010066,PRD-00727,ITM-000052323,2024-03-16,5,,,True
REV-0003222,CUS-002373,PRD-00456,ITM-000078076,2026-09-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003223,CUS-001862,PRD-00827,ITM-000026720,2022-06-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003224,CUS-001064,PRD-00831,ITM-000073825,2026-01-01,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003225,CUS-010891,PRD-00432,ITM-000061207,2023-02-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003226,CUS-009837,PRD-00008,ITM-000066245,2026-08-30,2,,,True
REV-0003227,CUS-008457,PRD-00448,ITM-000045052,2021-05-14,1,,,True
REV-0003228,CUS-000320,PRD-00136,ITM-000016021,2021-10-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003229,CUS-011651,PRD-00404,ITM-000046448,2024-10-06,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003230,CUS-006828,PRD-00399,ITM-000075897,2022-12-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003231,CUS-005854,PRD-00746,ITM-000017536,2021-08-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003232,CUS-005423,PRD-00817,ITM-000002584,2021-10-29,5,,,True
REV-0003233,CUS-007230,PRD-00023,ITM-000021327,2020-01-14,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003234,CUS-006905,PRD-00228,ITM-000041292,2022-01-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003235,CUS-001621,PRD-00504,ITM-000076641,2024-09-12,1,Product quality was disap,Product quality was disappointing.,True
REV-0003236,CUS-004101,PRD-00494,ITM-000072831,2022-03-14,4,,,True
REV-0003237,CUS-010014,PRD-00743,ITM-000043544,2025-09-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003238,CUS-010551,PRD-00080,ITM-000024838,2026-02-14,5,,,True
REV-0003239,CUS-004452,PRD-00275,ITM-000075042,2021-12-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003240,CUS-005287,PRD-00678,ITM-000066948,2026-07-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003241,CUS-000103,PRD-00533,ITM-000030181,2026-04-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003242,CUS-008091,PRD-00249,ITM-000049300,2021-12-19,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003243,CUS-000849,PRD-00419,ITM-000071354,2025-12-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003244,CUS-008529,PRD-00439,ITM-000036072,2023-06-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003245,CUS-005028,PRD-00106,ITM-000069624,2026-02-28,3,,,True
REV-0003246,CUS-002241,PRD-00505,ITM-000016923,2024-09-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003247,CUS-001390,PRD-00062,ITM-000002603,2020-04-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003248,CUS-010377,PRD-00408,ITM-000044693,2020-01-25,2,Product quality was disap,Product quality was disappointing.,True
REV-0003249,CUS-011578,PRD-00093,ITM-000018622,2022-10-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003250,CUS-011590,PRD-00632,ITM-000005890,2026-02-03,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003251,CUS-007596,PRD-00270,ITM-000031292,2024-01-12,5,,,True
REV-0003252,CUS-004407,PRD-00676,ITM-000076226,2021-05-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003253,CUS-003588,PRD-00458,ITM-000006620,2025-11-25,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003254,CUS-011372,PRD-00195,ITM-000072235,2026-06-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003255,CUS-010041,PRD-00859,ITM-000076494,2023-06-19,1,Product quality was disap,Product quality was disappointing.,True
REV-0003256,CUS-006124,PRD-00539,ITM-000067663,2025-11-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003257,CUS-007447,PRD-00589,ITM-000023071,2025-11-24,4,,,True
REV-0003258,CUS-010265,PRD-00034,ITM-000063751,2025-01-09,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003259,CUS-002488,PRD-00757,ITM-000002966,2024-10-11,5,,,True
REV-0003260,,PRD-00746,ITM-000069749,2021-05-15,2,Product quality was disap,Product quality was disappointing.,True
REV-0003261,CUS-001166,PRD-00846,ITM-000043221,2024-05-21,1,Product quality was disap,Product quality was disappointing.,True
REV-0003262,CUS-011283,PRD-00715,ITM-000055653,2024-05-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003263,CUS-010312,PRD-00517,ITM-000053177,2020-12-13,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003264,CUS-000872,PRD-00531,ITM-000009490,2020-08-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003265,,PRD-00317,ITM-000045076,2020-08-04,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003266,CUS-001690,PRD-00854,ITM-000038772,2023-06-01,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003267,CUS-011057,PRD-00757,ITM-000057208,2021-12-20,4,,,True
REV-0003268,CUS-000227,PRD-00266,ITM-000016501,2021-11-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003269,CUS-009021,PRD-00280,ITM-000079413,2022-09-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003270,CUS-000131,PRD-00776,ITM-000000255,2022-03-23,1,Product quality was disap,Product quality was disappointing.,True
REV-0003271,CUS-003915,PRD-00716,ITM-000002618,2020-05-27,1,,,True
REV-0003272,CUS-001491,PRD-00374,ITM-000071096,2022-07-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003273,CUS-004779,PRD-00070,ITM-000066535,2022-06-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003274,CUS-011676,PRD-00354,ITM-000047167,2024-10-21,4,,,True
REV-0003275,CUS-007610,PRD-00086,ITM-000074825,2023-06-21,1,Product quality was disap,Product quality was disappointing.,True
REV-0003276,CUS-004077,PRD-00707,ITM-000008289,2022-03-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003277,CUS-006088,PRD-00485,ITM-000055576,2024-10-06,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003278,CUS-006486,PRD-00417,ITM-000003293,2020-02-01,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003279,CUS-005615,PRD-00435,ITM-000056193,2021-05-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003280,CUS-001401,PRD-00463,ITM-000043991,2021-12-11,1,,,True
REV-0003281,CUS-007946,PRD-00009,ITM-000020678,2024-06-07,1,,,True
REV-0003282,CUS-007969,PRD-00207,ITM-000017281,2021-08-25,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003283,CUS-007677,PRD-00169,ITM-000055344,2021-02-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003284,CUS-009628,PRD-00009,ITM-000035524,2020-02-16,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003285,CUS-005543,PRD-00581,ITM-000003593,2020-12-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003286,CUS-011278,PRD-00356,ITM-000052710,2023-07-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003287,CUS-011647,PRD-00510,ITM-000028556,2021-03-23,2,Product quality was disap,Product quality was disappointing.,True
REV-0003288,CUS-005857,PRD-00486,ITM-000059756,2022-09-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003289,CUS-002458,PRD-00765,ITM-000068361,2023-02-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003290,CUS-009315,PRD-00322,ITM-000058479,2020-09-15,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003291,CUS-011229,PRD-00054,ITM-000033833,2022-01-24,5,,,True
REV-0003292,CUS-006395,PRD-00425,ITM-000051889,2025-02-05,1,Product quality was disap,Product quality was disappointing.,True
REV-0003293,CUS-004008,PRD-00057,ITM-000028353,2023-07-14,1,Product quality was disap,Product quality was disappointing.,True
REV-0003294,CUS-009085,PRD-00501,ITM-000025276,2022-06-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003295,CUS-009375,PRD-00813,ITM-000053881,2022-02-20,5,,,True
REV-0003296,CUS-000812,PRD-00886,ITM-000073245,2023-10-26,2,Product quality was disap,Product quality was disappointing.,True
REV-0003297,,PRD-00034,ITM-000014727,2023-12-09,5,,,True
REV-0003298,CUS-011859,PRD-00454,ITM-000001823,2020-09-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003299,CUS-005440,PRD-00361,ITM-000015626,2021-03-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003300,CUS-011209,PRD-00817,ITM-000043007,2026-03-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003301,CUS-004259,PRD-00233,ITM-000053906,2025-09-14,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003302,CUS-000144,PRD-00674,ITM-000020968,2024-02-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003303,CUS-006867,PRD-00334,ITM-000018976,2024-07-26,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003304,CUS-008336,PRD-00725,ITM-000054300,2022-09-15,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003305,CUS-011459,PRD-00859,ITM-000040381,2025-11-19,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003306,CUS-006351,PRD-00043,ITM-000054616,2025-01-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003307,CUS-005478,PRD-00298,ITM-000030711,2021-02-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003308,CUS-003611,PRD-00752,ITM-000045957,2020-08-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0003309,CUS-005407,PRD-00555,ITM-000030946,2022-12-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003310,CUS-005191,PRD-00752,ITM-000077171,2022-03-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003311,CUS-004585,PRD-00266,ITM-000026350,2020-11-15,2,Product quality was disap,Product quality was disappointing.,True
REV-0003312,CUS-002191,PRD-00736,ITM-000054863,2022-02-03,3,,,True
REV-0003313,CUS-011572,PRD-00221,ITM-000026343,2021-12-14,5,,,True
REV-0003314,CUS-006497,PRD-00224,ITM-000006354,2024-10-07,2,Product quality was disap,Product quality was disappointing.,True
REV-0003315,,PRD-00303,ITM-000003498,2023-06-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003316,CUS-000185,PRD-00289,ITM-000065167,2023-09-05,1,Product quality was disap,Product quality was disappointing.,True
REV-0003317,CUS-003576,PRD-00420,ITM-000076219,2024-03-07,4,,,True
REV-0003318,CUS-008947,PRD-00329,ITM-000040963,2022-02-19,1,Product quality was disap,Product quality was disappointing.,True
REV-0003319,CUS-002651,PRD-00673,ITM-000071591,2023-12-31,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003320,CUS-009341,PRD-00869,ITM-000061449,2023-01-03,4,,,True
REV-0003321,CUS-007450,PRD-00153,ITM-000034421,2025-06-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003322,CUS-001458,PRD-00058,ITM-000069728,2023-11-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003323,CUS-005530,PRD-00279,ITM-000070357,2023-04-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003324,CUS-004593,PRD-00896,ITM-000034624,2022-10-11,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003325,CUS-009269,PRD-00349,ITM-000023287,2025-08-14,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003326,CUS-003320,PRD-00721,ITM-000042767,2021-08-31,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003327,CUS-002666,PRD-00148,ITM-000004508,2020-02-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003328,CUS-000728,PRD-00636,ITM-000001775,2026-07-07,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003329,CUS-005124,PRD-00387,ITM-000017597,2024-02-29,5,,,True
REV-0003330,CUS-007072,PRD-00462,ITM-000024321,2021-05-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003331,CUS-002162,PRD-00858,ITM-000074923,2025-12-17,5,,,True
REV-0003332,CUS-002627,PRD-00270,ITM-000017196,2024-01-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003333,CUS-005430,PRD-00701,ITM-000020969,2020-08-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003334,,PRD-00468,ITM-000012167,2025-05-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003335,CUS-002149,PRD-00766,ITM-000003980,2025-02-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003336,CUS-003228,PRD-00159,ITM-000058890,2020-11-16,5,,,True
REV-0003337,,PRD-00234,ITM-000052502,2024-12-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003338,CUS-011642,PRD-00133,ITM-000041422,2024-12-09,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003339,CUS-011198,PRD-00539,ITM-000036170,2024-10-24,4,,,True
REV-0003340,CUS-006758,PRD-00002,ITM-000021575,2023-06-17,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003341,CUS-001553,PRD-00488,ITM-000008878,2024-04-25,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003342,CUS-002495,PRD-00677,ITM-000053227,2023-10-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003343,CUS-006193,PRD-00164,ITM-000058558,2021-03-28,5,,,True
REV-0003344,CUS-004042,PRD-00766,ITM-000042982,2022-02-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003345,CUS-000467,PRD-00498,ITM-000033735,2021-04-11,1,Product quality was disap,Product quality was disappointing.,True
REV-0003346,CUS-000366,PRD-00341,ITM-000062517,2020-12-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003347,CUS-006109,PRD-00772,ITM-000021202,2022-09-26,1,Product quality was disap,Product quality was disappointing.,True
REV-0003348,CUS-007502,PRD-00599,ITM-000033319,2022-09-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003349,CUS-000062,PRD-00222,ITM-000065995,2025-12-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003350,CUS-007416,PRD-00898,ITM-000001233,2023-03-10,5,,,True
REV-0003351,CUS-009770,PRD-00050,ITM-000077439,2025-06-04,3,,,True
REV-0003352,CUS-000388,PRD-00551,ITM-000018221,2025-03-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003353,CUS-002138,PRD-00802,ITM-000073754,2020-12-01,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003354,CUS-003520,PRD-00344,ITM-000001245,2025-10-27,2,Product quality was disap,Product quality was disappointing.,True
REV-0003355,CUS-011125,PRD-00750,ITM-000009281,2021-12-27,5,,,True
REV-0003356,CUS-005108,PRD-00140,ITM-000025922,2022-07-31,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003357,CUS-011653,PRD-00861,ITM-000054992,2020-05-28,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003358,CUS-002321,PRD-00482,ITM-000043203,2025-07-21,2,Product quality was disap,Product quality was disappointing.,True
REV-0003359,CUS-010772,PRD-00074,ITM-000004149,2021-11-08,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003360,CUS-007963,PRD-00873,ITM-000006011,2020-08-28,1,,,True
REV-0003361,CUS-000515,PRD-00117,ITM-000074389,2020-04-17,1,Product quality was disap,Product quality was disappointing.,True
REV-0003362,CUS-006075,PRD-00656,ITM-000063798,2025-08-19,2,Product quality was disap,Product quality was disappointing.,True
REV-0003363,,PRD-00092,ITM-000058254,2022-06-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0003364,CUS-010413,PRD-00215,ITM-000036378,2022-11-01,3,,,True
REV-0003365,CUS-011526,PRD-00414,ITM-000033550,2022-02-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
