product_id,units,sales,gross_margin,refunds,net_margin,legacy_product_code,sku,product_name,brand,department,category,supplier_id,launch_date,discontinue_date,standard_cost,list_price,product_status,margin_rate,return_adjusted_margin_per_unit
PRD-00677,121,16047.85,2782.59,133.39,2649.2000000000003,LEG-100676,AUR-000677,Vela Fragrance Product 677,Solara,Beauty & Personal Care,Fragrance,SUP-036,2020-03-01,,110.62,136.81,Active,0.16508130372604432,21.89421487603306
PRD-00678,104,18902.73,8137.949999999999,1868.28,6269.669999999999,LEG-100677,AUR-000678,Pulse Men's Product 678,Pulse,Fashion & Accessories,Men's Clothing,SUP-031,2021-08-18,,103.92,191.13,Active,0.3316806619996159,60.28528846153846
PRD-00679,130,6952.17,1267.57,621.0699999999999,646.4999999999999,LEG-100678,AUR-000679,Mira Bags Product 679,Mira,Fashion & Accessories,Bags,SUP-012,2023-05-24,2024-11-30,44.04,54.72,Discontinued,0.09299254765058966,4.973076923076922
PRD-00680,135,15437.689999999999,2497.2199999999993,353.4,2143.8199999999993,LEG-100679,AUR-000680,Solara Cosmetics Product 680,Nova,Beauty & Personal Care,Cosmetics,SUP-064,2024-04-20,,95.91,117.8,Active,0.13886922201443347,15.880148148148143
PRD-00681,104,10851.869999999999,5085.589999999999,1286.9299999999998,3798.66,LEG-100680,AUR-000681,Pulse Women's Product 681,Pulse,Fashion & Accessories,Women's Clothing,SUP-005,2022-06-07,,55.02,107.02,Active,0.35004658183336146,36.52557692307692
PRD-00682,120,10716.230000000001,5120.720000000001,1150.18,3970.540000000001,LEG-100681,AUR-000682,Nova Fitness Product 682,Orion,Sport & Lifestyle,Fitness,SUP-066,2023-08-01,,46.96,93.51,Active,0.3705164969396887,33.08783333333334
PRD-00683,119,11290.04,1757.46,1192.58,564.8800000000001,LEG-100682,AUR-000683,Mira Outdoor Product 683,Solara,Sport & Lifestyle,Outdoor,SUP-047,2021-11-19,2024-04-02,79.87,98.56,Discontinued,0.050033480837977554,4.7468907563025216
PRD-00684,127,13291.970000000001,2172.6800000000007,1274.3600000000001,898.3200000000005,LEG-100683,AUR-000684,Mira Men's Product 684,Solara,Fashion & Accessories,Men's Clothing,SUP-061,2023-12-15,,88.03,107.54,Active,0.06758366141362043,7.073385826771657
PRD-00685,118,6573.46,2185.57,543.5,1642.0700000000002,LEG-100684,AUR-000685,Nova Computer Product 685,Nova,Electronics & Accessories,Computer Accessories,SUP-029,2022-12-04,,37.36,57.21,Active,0.249802995682639,13.91584745762712
PRD-00686,106,13507.300000000001,6719.260000000001,1545.3100000000002,5173.950000000002,LEG-100685,AUR-000686,Solara Footwear Product 686,Orion,Fashion & Accessories,Footwear,SUP-067,2025-02-15,,64.8,132.36,Active,0.38304842566612135,48.810849056603786
PRD-00687,123,7339.64,3701.55,480.48,3221.07,LEG-100686,AUR-000687,Aurelia Select Audio Product 687,Luma,Electronics & Accessories,Audio,SUP-064,2024-04-15,2025-08-11,29.7,61.6,Discontinued,0.4388593990985934,26.187560975609756
PRD-00688,122,21212.37,10831.39,1578.0,9253.39,LEG-100687,AUR-000688,Nova Bedding Product 688,Orion,Home & Living,Bedding,SUP-026,2022-09-03,,84.93,181.38,Active,0.43622612654785864,75.84745901639344
PRD-00689,94,6168.290000000001,2016.2100000000005,323.32000000000005,1692.8900000000006,LEG-100688,AUR-000689,Pulse Furniture Product 689,Vela,Home & Living,Furniture,SUP-059,2024-08-20,2026-10-26,43.62,67.01,Discontinued,0.274450455474694,18.009468085106388
PRD-00690,122,8651.59,3282.8600000000006,133.26999999999998,3149.5900000000006,LEG-100689,AUR-000690,Nova Kitchen Product 690,Pulse,Home & Living,Kitchen,SUP-006,2025-04-13,,43.89,74.04,Active,0.3640475334591677,25.81631147540984
PRD-00691,124,4104.32,2007.6699999999998,80.50999999999999,1927.1599999999999,LEG-100690,AUR-000691,Mira Fitness Product 691,Mira,Sport & Lifestyle,Fitness,SUP-065,2021-07-12,,16.85,34.26,Active,0.4695442850460003,15.541612903225806
PRD-00692,131,3000.8,1332.15,106.89,1225.26,LEG-100691,AUR-000692,Aurelia Select Bedding Product 692,Aurelia Select,Home & Living,Bedding,SUP-056,2020-07-26,,12.69,23.75,Active,0.4083111170354572,9.353129770992366
PRD-00693,103,19576.4,9376.470000000001,1450.1100000000001,7926.360000000001,LEG-100692,AUR-000693,Luma Travel Product 693,Luma,Sport & Lifestyle,Travel,SUP-017,2021-10-12,,98.27,195.96,Active,0.4048936474530557,76.95495145631068
PRD-00694,126,17132.75,8263.5,1665.0900000000001,6598.410000000001,LEG-100693,AUR-000694,Solara Bags Product 694,Pulse,Fashion & Accessories,Bags,SUP-054,2025-12-22,,70.19,141.71,Active,0.38513431877544474,52.36833333333334
PRD-00695,147,28026.85,10229.529999999999,1328.94,8900.59,LEG-100694,AUR-000695,Orion Outdoor Product 695,Pulse,Sport & Lifestyle,Outdoor,SUP-044,2026-04-22,,120.72,198.35,Active,0.31757368380677814,60.54823129251701
PRD-00696,107,11152.23,3218.3799999999997,316.03,2902.3499999999995,LEG-100695,AUR-000696,Luma Computer Product 696,Luma,Electronics & Accessories,Computer Accessories,SUP-053,2020-05-23,,74.27,107.13,Active,0.26024839875074307,27.12476635514018
PRD-00697,119,15290.050000000001,5144.260000000001,899.8100000000001,4244.450000000002,LEG-100696,AUR-000697,Solara Sports Product 697,Vela,Sport & Lifestyle,Sports Accessories,SUP-026,2021-11-23,,85.45,134.3,Active,0.27759556051157463,35.66764705882354
PRD-00698,108,8642.15,3068.1200000000003,496.2,2571.9200000000005,LEG-100697,AUR-000698,Solara Kitchen Product 698,Luma,Home & Living,Kitchen,SUP-023,2021-03-19,,51.87,82.7,Active,0.29760186990505844,23.814074074074078
PRD-00699,97,24258.890000000003,11334.660000000002,1259.2,10075.460000000001,LEG-100698,AUR-000699,Nova Sports Product 699,Solara,Sport & Lifestyle,Sports Accessories,SUP-062,2022-10-25,,132.48,256.98,Active,0.41533062724634146,103.87072164948455
PRD-00700,111,21261.03,9323.26,1287.03,8036.23,LEG-100699,AUR-000700,Orion Travel Product 700,Pulse,Sport & Lifestyle,Travel,SUP-002,2026-07-08,,107.51,199.54,Active,0.3779793359023528,72.39846846846847
PRD-00701,111,24029.83,11882.24,1297.4,10584.84,LEG-100700,AUR-000701,Aurelia Select Fitness Product 701,Pulse,Sport & Lifestyle,Fitness,SUP-019,2023-10-11,,109.51,221.78,Active,0.4404875107314533,95.35891891891892
PRD-00702,109,12418.23,5032.8099999999995,1080.62,3952.189999999999,LEG-100701,AUR-000702,Vela Women's Product 702,Orion,Fashion & Accessories,Women's Clothing,SUP-021,2021-02-11,,67.8,118.1,Active,0.31825711071545615,36.258623853211
PRD-00703,119,16967.7,7903.6900000000005,650.6400000000001,7253.050000000001,LEG-100702,AUR-000703,Luma Chargers Product 703,Aurelia Select ,Electronics & Accessories,Chargers,SUP-038,2025-07-24,,75.86,146.21,Active,0.4274621781384631,60.95000000000001
PRD-00704,107,6676.36,3396.5799999999995,476.17,2920.4099999999994,LEG-100703,AUR-000704,Solara Furniture Product 704,Mira,Home & Living,Furniture,SUP-014,2021-05-15,,30.7,64.35,Active,0.4374254833472131,27.293551401869152
PRD-00705,107,15825.699999999999,3720.9099999999994,613.4,3107.5099999999993,LEG-100704,AUR-000705,Pulse Outdoor Product 705,Vela,Sport & Lifestyle,Outdoor,SUP-066,2022-08-04,,112.93,153.35,Active,0.19635845491826584,29.042149532710273
PRD-00706,139,10162.150000000001,2988.9600000000005,357.91,2631.0500000000006,LEG-100705,AUR-000706,Pulse Audio Product 706,Pulse,Electronics & Accessories,Audio,SUP-054,2023-09-19,,51.34,76.15,Active,0.25890682581933944,18.928417266187054
PRD-00707,119,6386.14,3132.58,111.5,3021.08,LEG-100706,AUR-000707,Aurelia Select Audio Product 707,Orion,Electronics & Accessories,Audio,SUP-026,2021-08-13,2023-10-08,27.25,55.75,Discontinued,0.4730682384037932,25.387226890756303
PRD-00708,113,3131.09,1212.41,230.71,981.7,LEG-100707,AUR-000708,Vela Travel Product 708,Solara,Sport & Lifestyle,Travel,SUP-070,2023-10-11,,16.99,28.66,Active,0.31353298691509984,8.687610619469027
PRD-00709,115,7086.87,2305.15,233.01,2072.1400000000003,LEG-100708,AUR-000709,Vela Outdoor Product 709,Orion,Sport & Lifestyle,Outdoor,SUP-058,2022-01-12,,41.49,64.28,Active,0.2923914224474275,18.018608695652176
PRD-00710,120,23426.609999999997,10756.759999999998,642.58,10114.179999999998,LEG-100709,AUR-000710,Luma Furniture Product 710,Luma,Home & Living,Furniture,SUP-066,2023-10-28,,104.72,202.39,Active,0.431738949852326,84.28483333333332
PRD-00711,136,8523.83,3941.4599999999996,914.97,3026.49,LEG-100710,AUR-000711,Aurelia Select Bags Product 711,Pulse,Fashion & Accessories,Bags,SUP-036,2023-10-30,,33.81,64.55,Active,0.35506221968293594,22.253602941176467
PRD-00712,112,5569.5,1407.79,714.03,693.76,LEG-100711,AUR-000712,Luma Sports Product 712,Luma,Sport & Lifestyle,Sports Accessories,SUP-033,2025-08-10,,37.1,51.93,Active,0.12456414399856361,6.194285714285714
PRD-00713,110,27977.53,11431.88,4611.82,6820.059999999999,LEG-100712,AUR-000713,Mira Footwear Product 713,Luma,Fashion & Accessories,Footwear,SUP-006,2021-02-13,,152.37,266.58,Active,0.24376919620852874,62.00054545454544
PRD-00714,126,4862.56,1407.0300000000002,118.94,1288.0900000000001,LEG-100713,AUR-000714,Aurelia Select Kitchen Product 714,Orion,Home & Living,Kitchen,SUP-063,2021-09-04,,27.38,40.32,Active,0.2648995590799908,10.22293650793651
PRD-00715,110,26185.29,12886.05,1808.4099999999999,11077.64,LEG-100714,AUR-000715,Nova Sports Product 715,Solara,Sport & Lifestyle,Sports Accessories,SUP-068,2021-03-05,,121.29,244.38,Active,0.4230482076005268,100.70581818181817
PRD-00716,149,9228.83,2777.8000000000006,504.7,2273.100000000001,LEG-100715,AUR-000716,Nova Home Product 716,Luma,Home & Living,Home Décor,SUP-054,2021-02-02,,43.36,64.29,Active,0.2463042444166813,15.255704697986582
PRD-00717,111,6272.86,2257.3999999999996,610.98,1646.4199999999998,LEG-100716,AUR-000717,Nova Travel Product 717,Solara,Sport & Lifestyle,Travel,SUP-029,2020-02-29,,36.25,58.19,Active,0.26246719996939194,14.83261261261261
PRD-00718,117,4869.8,1613.6100000000001,151.25,1462.3600000000001,LEG-100717,AUR-000718,Solara Kitchen Product 718,Solara,Home & Living,Kitchen,SUP-038,2022-07-19,,27.94,43.21,Active,0.3002915930839049,12.49880341880342
PRD-00719,129,28186.23,5998.6,528.7,5469.900000000001,LEG-100718,AUR-000719,Aurelia Select Bedding Product 719,Nova,Home & Living,Bedding,SUP-045,2023-09-02,,172.13,227.4,Active,0.19406284558098053,42.40232558139535
PRD-00720,129,4468.34,1093.6,175.36,918.2399999999999,LEG-100719,AUR-000720,Vela Haircare Product 720,Aurelia Select,Beauty & Personal Care,Haircare,SUP-042,2024-03-22,,26.05,35.79,Active,0.2054991339065514,7.11813953488372
PRD-00721,104,18397.0,4526.989999999999,264.63,4262.359999999999,LEG-100720,AUR-000721,Pulse Skincare Product 721,Orion,Beauty & Personal Care,Skincare,SUP-070,2022-03-09,,134.37,182.51,Active,0.2316877751807359,40.984230769230756
PRD-00722,119,12309.24,4498.91,477.34999999999997,4021.56,LEG-100721,AUR-000722,Solara Audio Product 722,Mira,Electronics & Accessories,Audio,SUP-063,2023-04-22,,65.87,107.27,Active,0.3267106661337337,33.794621848739496
PRD-00723,121,12558.79,3423.34,1447.62,1975.7200000000003,LEG-100722,AUR-000723,Vela Footwear Product 723,Solara,Fashion & Accessories,Footwear,SUP-066,2024-05-21,,74.8,108.64,Active,0.15731770337747508,16.32826446280992
PRD-00724,124,4552.27,2072.2900000000004,245.52,1826.7700000000002,LEG-100723,AUR-000724,Luma Women's Product 724,Aurelia Select,Fashion & Accessories,Women's Clothing,SUP-009,2022-09-11,,20.08,37.92,Active,0.4012877092088123,14.73201612903226
PRD-00725,136,11169.81,5580.79,998.9499999999999,4581.84,LEG-100724,AUR-000725,Pulse Home Product 725,Nova,Home & Living,Home Décor,SUP-027,2025-11-27,,41.28,84.3,Active,0.4101985620167219,33.69
PRD-00726,125,15159.800000000001,4204.820000000001,343.39,3861.4300000000007,LEG-100725,AUR-000726,Nova Travel Product 726,Luma,Sport & Lifestyle,Travel,SUP-004,2020-01-07,,88.57,127.18,Active,0.25471510178234547,30.891440000000006
PRD-00727,141,13877.029999999999,3027.439999999999,392.09999999999997,2635.339999999999,LEG-100726,AUR-000727,Aurelia Select Fragrance Product 727,Nova,Beauty & Personal Care,Fragrance,SUP-010,2020-05-17,,76.68,101.85,Active,0.18990662987685397,18.69035460992907
PRD-00728,130,12507.970000000001,2379.8200000000006,1441.3400000000001,938.4800000000005,LEG-100727,AUR-000728,Orion Men's Product 728,Nova,Fashion & Accessories,Men's Clothing,SUP-030,2023-06-25,,77.95,99.23,Active,0.07503056051461592,7.219076923076926
PRD-00729,123,28604.3,12793.32,1307.32,11485.999999999998,LEG-100728,AUR-000729,Pulse Computer Product 729,Mira,Electronics & Accessories,Computer Accessories,SUP-052,2025-08-28,,129.41,240.98,Active,0.40154801900413567,93.38211382113819
PRD-00730,130,3229.21,728.7099999999998,24.41,704.2999999999998,LEG-100729,AUR-000730,Aurelia Select Fragrance Product 730,Pulse,Beauty & Personal Care,Fragrance,SUP-016,2022-05-15,,19.3,25.7,Active,0.21810287965167946,5.417692307692306
PRD-00731,118,7160.09,1728.5800000000002,570.32,1158.2600000000002,LEG-100730,AUR-000731,Nova Fitness Product 731,Aurelia Select,Sport & Lifestyle,Fitness,SUP-010,2020-03-25,,46.16,62.67,Active,0.1617661230515259,9.815762711864409
PRD-00732,115,5999.4,2955.68,373.3,2582.38,LEG-100731,AUR-000732,Orion Audio Product 732,Orion,Electronics & Accessories,Audio,SUP-012,2024-10-03,,26.51,53.71,Active,0.4304397106377305,22.455478260869565
PRD-00733,148,36632.939999999995,15202.889999999998,1682.77,13520.119999999999,LEG-100732,AUR-000733,Pulse Computer Product 733,Pulse,Electronics & Accessories,Computer Accessories,SUP-004,2023-06-15,,145.39,258.89,Active,0.3690700227718551,91.35216216216216
PRD-00734,124,17782.49,8880.550000000001,74.91,8805.640000000001,LEG-100733,AUR-000734,Vela Haircare Product 734,Luma,Beauty & Personal Care,Haircare,SUP-051,2024-06-05,2026-03-28,71.9,149.81,Discontinued,0.4951859947622633,71.01322580645163
PRD-00735,133,26347.4,13296.67,2488.94,10807.73,LEG-100734,AUR-000735,Luma Sports Product 735,Orion,Sport & Lifestyle,Sports Accessories,SUP-048,2022-01-27,,97.98,208.28,Active,0.410201006550931,81.26112781954888
PRD-00736,114,10477.27,4965.57,1031.6,3933.97,LEG-100735,AUR-000736,Nova Men's Product 736,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-001,2025-05-13,,48.26,94.86,Active,0.3754766270221155,34.508508771929826
PRD-00737,131,12925.029999999999,6323.24,502.64,5820.599999999999,LEG-100736,AUR-000737,Nova Travel Product 737,Orion,Sport & Lifestyle,Travel,SUP-027,2026-07-06,2027-06-30,50.43,102.58,Discontinued,0.45033551179378306,44.43206106870229
PRD-00738,125,5135.219999999999,2048.37,285.98,1762.3899999999996,LEG-100737,AUR-000738,Pulse Smart Product 738,Luma,Electronics & Accessories,Smart Devices,SUP-021,2024-12-14,,24.58,42.37,Active,0.34319659138264763,14.099119999999997
PRD-00739,128,9502.57,1952.5899999999992,307.39,1645.1999999999991,LEG-100738,AUR-000739,Orion Home Product 739,Vela,Home & Living,Home Décor,SUP-015,2023-02-16,2023-11-18,59.17,76.85,Discontinued,0.17313211057640188,12.853124999999993
PRD-00740,107,9181.67,2590.9699999999993,0.0,2590.9699999999993,LEG-100739,AUR-000740,Mira Furniture Product 740,Nova,Home & Living,Furniture,SUP-038,2022-01-24,,61.74,89.49,Active,0.2821894056310017,24.214672897196255
PRD-00741,104,5852.71,2062.3999999999996,254.07999999999998,1808.3199999999997,LEG-100740,AUR-000741,Nova Footwear Product 741,Vela,Fashion & Accessories,Footwear,SUP-063,2021-06-03,,36.24,58.41,Active,0.30897139957387254,17.387692307692305
PRD-00742,128,11668.14,5473.9,617.12,4856.78,LEG-100741,AUR-000742,Luma Chargers Product 742,Vela,Electronics & Accessories,Chargers,SUP-013,2024-08-30,,48.49,94.94,Active,0.4162428630441527,37.94359375
PRD-00743,123,5153.89,2446.1400000000003,231.71,2214.4300000000003,LEG-100742,AUR-000743,Vela Audio Product 743,Solara,Electronics & Accessories,Audio,SUP-063,2020-06-29,,21.95,43.31,Active,0.42966186705575793,18.003495934959354
PRD-00744,94,7103.139999999999,2062.3599999999997,0.0,2062.3599999999997,LEG-100743,AUR-000744,Orion Fragrance Product 744,Luma,Beauty & Personal Care,Fragrance,SUP-047,2023-07-05,,53.63,77.8,Active,0.2903448334117024,21.939999999999998
PRD-00745,105,47364.590000000004,15050.900000000001,3588.2400000000002,11462.66,LEG-100744,AUR-000745,Luma Computer Product 745,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-041,2024-06-18,2025-12-19,305.14,478.43,Discontinued,0.24200906204402908,109.16819047619047
PRD-00746,86,3435.55,812.3700000000001,230.01999999999998,582.3500000000001,LEG-100745,AUR-000746,Pulse Home Product 746,Orion,Home & Living,Home Décor,SUP-047,2023-12-01,,30.51,41.82,Active,0.1695070658264325,6.771511627906978
PRD-00747,133,20934.33,4492.410000000002,1095.79,3396.6200000000013,LEG-100746,AUR-000747,Mira Kitchen Product 747,Mira,Home & Living,Kitchen,SUP-058,2025-12-08,2026-10-19,122.99,163.55,Discontinued,0.16225119218049974,25.538496240601514
PRD-00748,102,11276.64,1820.8499999999992,601.65,1219.1999999999994,LEG-100747,AUR-000748,Mira Chargers Product 748,Nova,Electronics & Accessories,Chargers,SUP-023,2022-12-01,,92.28,114.6,Active,0.10811731153960749,11.952941176470581
PRD-00749,110,10553.820000000002,4049.250000000001,478.6,3570.6500000000005,LEG-100748,AUR-000749,Orion Fitness Product 749,Luma,Sport & Lifestyle,Fitness,SUP-069,2020-03-08,,59.13,98.68,Active,0.3383277334652287,32.46045454545455
PRD-00750,121,14083.96,3780.6,496.59000000000003,3284.0099999999998,LEG-100749,AUR-000750,Nova Kitchen Product 750,Nova,Home & Living,Kitchen,SUP-003,2024-06-07,2026-06-13,85.38,119.66,Discontinued,0.23317376646908966,27.140578512396694
PRD-00751,138,9814.24,5203.139999999999,543.5999999999999,4659.539999999999,LEG-100750,AUR-000751,Pulse Fitness Product 751,Vela,Sport & Lifestyle,fitness,SUP-005,2026-02-07,,33.58,73.46,Active,0.47477339050196443,33.76478260869565
PRD-00752,108,7426.77,3387.750000000001,521.51,2866.2400000000007,LEG-100751,AUR-000752,Mira Sports Product 752,Luma,Sport & Lifestyle,Sports Accessories,SUP-047,2024-11-08,,37.36,71.93,Active,0.38593358889530716,26.539259259259264
PRD-00753,160,44223.64,14451.09,527.49,13923.599999999999,LEG-100752,AUR-000753,Orion Haircare Product 753,Luma,Beauty & Personal Care,Haircare,SUP-060,2023-08-04,,186.21,285.13,Active,0.3148451823504352,87.0225
PRD-00754,118,15963.28,6196.220000000001,1102.6100000000001,5093.610000000001,LEG-100753,AUR-000754,Pulse Fitness Product 754,Solara,Sport & Lifestyle,Fitness,SUP-065,2023-01-15,,81.75,140.46,Active,0.31908292030209334,43.16618644067797
PRD-00755,126,7247.67,2143.1200000000003,685.0500000000001,1458.0700000000002,LEG-100754,AUR-000755,Luma Men's Product 755,Luma,Fashion & Accessories,Men's Clothing,SUP-058,2024-01-07,,40.48,59.31,Active,0.20117775781733993,11.571984126984129
PRD-00756,134,14950.539999999999,4789.5599999999995,287.4,4502.159999999999,LEG-100755,AUR-000756,Luma Home Product 756,Mira,Home & Living,Home Décor,SUP-046,2020-04-19,,75.63,114.96,Active,0.3011369488995046,33.598208955223875
PRD-00757,106,5784.849999999999,2177.2299999999996,597.6,1579.6299999999997,LEG-100756,AUR-000757,Mira Men's Product 757,Vela,Fashion & Accessories,Men's Clothing,SUP-009,2025-10-27,2026-11-01,34.37,57.05,Discontinued,0.2730632600672446,14.902169811320752
PRD-00758,116,9635.83,2869.95,854.75,2015.1999999999998,LEG-100757,AUR-000758,Vela Chargers Product 758,Aurelia Select,Electronics & Accessories,Chargers,SUP-027,2024-02-04,,58.33,85.69,Active,0.20913610970720736,17.372413793103448
PRD-00759,96,5229.280000000001,1420.1000000000004,164.84,1255.2600000000002,LEG-100758,AUR-000759,Pulse Sports Product 759,Mira,Sport & Lifestyle,Sports Accessories,SUP-059,2022-07-01,,39.86,56.84,Active,0.24004451855704803,13.075625000000002
PRD-00760,127,6682.53,2674.16,722.4,1951.7599999999998,LEG-100759,AUR-000760,Solara Women's Product 760,Nova,Fashion & Accessories,Women's Clothing,SUP-067,2026-04-16,,31.5,54.73,Active,0.2920690217627156,15.368188976377951
PRD-00761,117,6180.4800000000005,1892.7900000000002,429.12,1463.6700000000003,LEG-100760,AUR-000761,Luma Chargers Product 761,Pulse,Electronics & Accessories,Chargers,SUP-049,2022-11-02,,36.56,54.84,Active,0.23682141192917058,12.510000000000003
PRD-00762,125,12587.0,2428.3800000000006,514.03,1914.3500000000006,LEG-100761,AUR-000762,Orion Audio Product 762,Pulse,Electronics & Accessories,Audio,SUP-029,2022-09-22,,81.56,104.37,Active,0.1520894573766585,15.314800000000005
PRD-00763,142,22353.2,8114.18,582.2,7531.98,LEG-100762,AUR-000763,Solara Travel Product 763,Solara,Sport & Lifestyle,Travel,SUP-063,2022-09-22,,100.68,164.0,Active,0.3369530984378075,53.042112676056334
PRD-00764,122,11737.429999999998,4567.949999999999,199.7,4368.249999999999,LEG-100763,AUR-000764,Luma Skincare Product 764,Mira,Beauty & Personal Care,Skincare,SUP-022,2025-11-07,2027-05-16,58.91,99.85,Discontinued,0.3721640938433711,35.80532786885245
PRD-00765,125,3414.19,805.0000000000002,374.68,430.32000000000016,LEG-100764,AUR-000765,Orion Furniture Product 765,Vela,Home & Living,Furniture,SUP-020,2020-10-13,,20.84,28.17,Active,0.1260386797454155,3.442560000000001
PRD-00766,97,4217.3,598.9200000000003,110.02000000000001,488.9000000000003,LEG-100765,AUR-000766,Solara Home Product 766,Nova,Home & Living,Home Décor,SUP-030,2021-10-20,,37.58,45.84,Active,0.11592725203329152,5.040206185567014
PRD-00767,133,4065.3599999999997,1451.4099999999999,15.9,1435.5099999999998,LEG-100766,AUR-000767,Nova Fragrance Product 767,Mira,Beauty & Personal Care,Fragrance,SUP-062,2022-01-11,,19.61,31.81,Active,0.353107719857528,10.79330827067669
PRD-00768,114,2523.5899999999997,400.54999999999984,0.0,400.54999999999984,LEG-100767,AUR-000768,Luma Haircare Product 768,Pulse,Beauty & Personal Care,Haircare,SUP-003,2022-02-28,,18.57,22.9,Active,0.15872229641106514,3.5135964912280686
PRD-00769,132,4395.1,894.3000000000003,184.43,709.8700000000002,LEG-100768,AUR-000769,Luma Furniture Product 769,Luma,Home & Living,Furniture,SUP-018,2021-04-09,,26.53,34.31,Active,0.16151395872676394,5.377803030303032
PRD-00770,128,43153.82,16210.060000000001,1237.03,14973.03,LEG-100769,AUR-000770,Luma Fitness Product 770,Aurelia Select,Sport & Lifestyle,Fitness,SUP-022,2020-12-17,,210.01,353.43,Active,0.3469688199098017,116.976796875
PRD-00771,107,6537.549999999999,3469.5999999999995,369.46,3100.14,LEG-100770,AUR-000771,Pulse Smart Product 771,Aurelia Select,Electronics & Accessories,Smart Devices,SUP-037,2022-08-26,,28.77,62.62,Active,0.474205168602917,28.97327102803738
PRD-00772,110,12006.31,3577.41,1694.88,1882.53,LEG-100771,AUR-000772,Mira Men's Product 772,Mira,Fashion & Accessories,Men's Clothing,SUP-062,2021-05-04,,77.11,113.75,Active,0.15679505193519075,17.11390909090909
PRD-00773,105,14324.58,7574.71,988.64,6586.07,LEG-100772,AUR-000773,Pulse Home Product 773,Luma,Home & Living,Home Décor,SUP-024,2023-03-03,,64.17,142.25,Active,0.45977403875017625,62.72447619047619
PRD-00774,127,18147.31,3156.120000000001,1678.54,1477.5800000000008,LEG-100773,AUR-000774,Luma Sports Product 774,Solara,Sport & Lifestyle,Sports Accessories,SUP-059,2022-06-28,,117.59,147.24,Active,0.0814214338103003,11.634488188976384
PRD-00775,126,7539.94,3222.1799999999994,606.87,2615.3099999999995,LEG-100774,AUR-000775,Vela Fitness Product 775,Pulse,Sport & Lifestyle,Fitness,SUP-050,2025-09-24,,34.29,61.3,Active,0.34686085035159425,20.756428571428568
PRD-00776,119,16732.04,5554.130000000001,1715.38,3838.7500000000005,LEG-100775,AUR-000776,Aurelia Select Furniture Product 776,Vela,Home & Living,Furniture,SUP-067,2020-12-24,,94.66,145.37,Active,0.22942510297608662,32.25840336134454
PRD-00777,107,30388.119999999995,14519.739999999998,2537.2599999999998,11982.479999999998,LEG-100776,AUR-000777,Luma Travel Product 777,Nova,Sport & Lifestyle,Travel,SUP-023,2025-10-06,,148.66,295.03,Active,0.3943146203187298,111.98579439252335
PRD-00778,121,23195.2,3345.599999999999,201.26,3144.339999999999,LEG-100777,AUR-000778,Nova Skincare Product 778,Nova,Beauty & Personal Care,Skincare,SUP-062,2020-03-23,,164.48,201.26,Active,0.13555994343657302,25.986280991735526
PRD-00779,132,6955.43,1236.7900000000002,501.83,734.96,LEG-100778,AUR-000779,Pulse Furniture Product 779,Pulse,Home & Living,Furniture,SUP-048,2021-02-10,,43.05,53.96,Active,0.10566708312785839,5.567878787878788
PRD-00780,120,5263.54,1491.68,339.79,1151.89,LEG-100779,AUR-000780,Vela Bags Product 780,Mira,Fashion & Accessories,Bags,SUP-049,2023-11-16,,31.55,46.07,Active,0.21884321198281007,9.599083333333335
PRD-00781,104,3037.9,692.2299999999998,43.42,648.8099999999998,LEG-100780,AUR-000781,Pulse Audio Product 781,Luma,Electronics & Accessories,Audio,SUP-033,2025-12-31,,22.64,30.47,Active,0.21357187530860128,6.23855769230769
PRD-00782,98,11793.63,3801.7899999999995,435.63,3366.16,LEG-100781,AUR-000782,Nova Haircare Product 782,Orion,Beauty & Personal Care,Haircare,SUP-070,2023-09-13,,81.5,126.27,Active,0.28542187604664554,34.348571428571425
PRD-00783,115,3930.7099999999996,974.6399999999996,70.6,904.0399999999997,LEG-100782,AUR-000783,Vela Fragrance Product 783,Aurelia Select,Beauty & Personal Care,Fragrance,SUP-001,2024-04-24,,25.75,35.3,Active,0.22999407231772373,7.861217391304345
PRD-00784,82,3271.62,1485.3799999999999,310.88,1174.4999999999998,LEG-100783,AUR-000784,Aurelia Select Fitness Product 784,Pulse,Sport & Lifestyle,Fitness,SUP-027,2020-01-27,,21.64,41.73,Active,0.3589964604691253,14.323170731707314
PRD-00785,111,11525.269999999999,3515.6399999999994,877.39,2638.249999999999,LEG-100784,AUR-000785,Solara Computer Product 785,Nova,Electronics & Accessories,Computer Accessories,SUP-020,2020-10-27,,72.06,108.32,Active,0.22891003855007297,23.768018018018008
PRD-00786,144,34311.74,16902.45,122.28,16780.170000000002,LEG-100785,AUR-000786,Orion Fragrance Product 786,Pulse,Beauty & Personal Care,Fragrance,SUP-047,2022-02-17,,121.34,244.56,Active,0.48905039499599856,116.52895833333335
PRD-00787,111,10899.99,2249.4700000000003,357.21000000000004,1892.2600000000002,LEG-100786,AUR-000787,Pulse Sports Product 787,Vela,Sport & Lifestyle,Sports Accessories,SUP-053,2023-01-29,,78.11,102.06,Active,0.17360199413026986,17.04738738738739
