inventory_date,product_id,location_id,opening_stock,stock_received,units_sold,units_reserved,stock_adjustment,closing_stock,reorder_point,safety_stock,demand_lag_1,demand_lag_7,demand_lag_14,demand_roll_7,next_demand,next_stockout
2025-09-08,PRD-00839,STR-031,2,1,3,0,1,1,5,3,1.0,0.0,3.0,1.7142857142857142,3.0,1
2025-09-15,PRD-00839,STR-031,1,2,3,0,0,0,5,3,3.0,2.0,2.0,2.142857142857143,0.0,0
2025-09-22,PRD-00839,STR-031,0,0,0,0,1,1,5,3,3.0,5.0,0.0,2.2857142857142856,5.0,0
2025-09-29,PRD-00839,STR-031,1,5,5,0,1,2,5,3,0.0,1.0,1.0,1.5714285714285714,4.0,0
2025-10-06,PRD-00839,STR-031,2,3,4,0,0,1,5,3,5.0,3.0,3.0,2.142857142857143,2.0,0
2025-10-13,PRD-00839,STR-031,1,2,2,0,0,1,5,3,4.0,0.0,2.0,2.2857142857142856,3.0,0
2025-10-20,PRD-00839,STR-031,1,6,3,0,0,4,5,3,2.0,1.0,2.0,2.5714285714285716,4.0,1
2025-10-27,PRD-00839,STR-031,4,0,4,0,0,0,5,3,3.0,3.0,0.0,2.857142857142857,3.0,0
2025-11-03,PRD-00839,STR-031,0,3,3,0,2,2,5,3,4.0,3.0,2.0,3.0,3.0,1
2025-11-10,PRD-00839,STR-031,2,1,3,0,0,0,5,3,3.0,0.0,5.0,3.0,2.0,1
2025-11-17,PRD-00839,STR-031,0,2,2,0,0,0,5,3,3.0,5.0,1.0,3.4285714285714284,3.0,1
2025-11-24,PRD-00839,STR-031,0,3,3,0,0,0,5,3,2.0,4.0,3.0,3.0,3.0,1
2025-12-01,PRD-00839,STR-031,0,3,3,0,0,0,5,3,3.0,2.0,0.0,2.857142857142857,1.0,1
2025-12-08,PRD-00839,STR-031,0,1,1,0,0,0,5,3,3.0,3.0,1.0,3.0,5.0,1
2025-12-15,PRD-00839,STR-031,0,5,5,0,0,0,5,3,1.0,4.0,3.0,2.7142857142857144,1.0,1
2025-12-22,PRD-00839,STR-031,0,1,1,0,0,0,5,3,5.0,3.0,3.0,2.857142857142857,2.0,1
2025-12-29,PRD-00839,STR-031,0,2,2,0,0,0,5,3,1.0,3.0,0.0,2.5714285714285716,2.0,0
2026-01-05,PRD-00839,STR-031,0,2,2,0,1,1,5,3,2.0,2.0,5.0,2.4285714285714284,4.0,1
2026-01-12,PRD-00839,STR-031,1,3,4,0,0,0,5,3,2.0,3.0,4.0,2.4285714285714284,3.0,1
2026-01-19,PRD-00839,STR-031,0,4,3,0,-1,0,5,3,4.0,3.0,2.0,2.5714285714285716,2.0,0
2026-01-26,PRD-00839,STR-031,0,4,2,0,0,2,5,3,3.0,1.0,3.0,2.5714285714285716,6.0,1
2026-02-02,PRD-00839,STR-031,2,4,6,0,0,0,5,3,2.0,5.0,4.0,2.7142857142857144,2.0,1
2026-02-09,PRD-00839,STR-031,0,2,2,0,0,0,5,3,6.0,1.0,3.0,2.857142857142857,2.0,1
2026-02-16,PRD-00839,STR-031,0,2,2,0,0,0,5,3,2.0,2.0,3.0,3.0,1.0,1
2026-02-23,PRD-00839,STR-031,0,1,1,0,0,0,5,3,2.0,2.0,2.0,3.0,2.0,0
2026-03-02,PRD-00839,STR-031,0,2,2,0,1,1,5,3,1.0,4.0,3.0,2.857142857142857,4.0,1
2026-03-09,PRD-00839,STR-031,1,5,4,0,-2,0,5,3,2.0,3.0,3.0,2.5714285714285716,1.0,0
2026-03-16,PRD-00839,STR-031,0,1,1,0,2,2,5,3,4.0,2.0,1.0,2.7142857142857144,3.0,1
2026-03-23,PRD-00839,STR-031,2,1,3,0,0,0,5,3,1.0,6.0,5.0,2.5714285714285716,2.0,0
2026-03-30,PRD-00839,STR-031,0,3,2,0,1,2,5,3,3.0,2.0,1.0,2.142857142857143,4.0,0
2026-04-06,PRD-00839,STR-031,2,4,4,0,0,2,5,3,2.0,2.0,2.0,2.142857142857143,4.0,1
2026-04-13,PRD-00839,STR-031,2,3,4,0,-1,0,5,3,4.0,1.0,2.0,2.4285714285714284,2.0,1
2026-04-20,PRD-00839,STR-031,0,2,2,0,0,0,5,3,4.0,2.0,4.0,2.857142857142857,3.0,1
2026-04-27,PRD-00839,STR-031,0,3,3,0,0,0,5,3,2.0,4.0,3.0,2.857142857142857,2.0,1
2026-05-04,PRD-00839,STR-031,0,2,2,0,0,0,5,3,3.0,1.0,2.0,2.7142857142857144,0.0,1
2026-05-11,PRD-00839,STR-031,0,0,0,0,0,0,5,3,2.0,3.0,6.0,2.857142857142857,0.0,1
2026-05-18,PRD-00839,STR-031,0,0,0,0,0,0,5,3,0.0,2.0,2.0,2.4285714285714284,2.0,1
2026-05-25,PRD-00839,STR-031,0,2,2,0,0,0,5,3,0.0,4.0,2.0,2.142857142857143,1.0,1
2026-06-01,PRD-00839,STR-031,0,1,1,0,0,0,5,3,2.0,4.0,1.0,1.8571428571428572,0.0,1
2026-06-08,PRD-00839,STR-031,0,0,0,0,0,0,5,3,1.0,2.0,2.0,1.4285714285714286,4.0,0
2026-06-15,PRD-00839,STR-031,0,4,4,0,1,1,5,3,0.0,3.0,4.0,1.1428571428571428,5.0,1
2026-06-22,PRD-00839,STR-031,1,4,5,0,0,0,5,3,4.0,2.0,1.0,1.2857142857142858,3.0,1
2026-06-29,PRD-00839,STR-031,0,3,3,0,0,0,5,3,5.0,0.0,3.0,1.7142857142857142,2.0,0
2026-07-06,PRD-00839,STR-031,0,2,2,0,2,2,5,3,3.0,0.0,2.0,2.142857142857143,4.0,1
2026-07-13,PRD-00839,STR-031,2,2,4,0,0,0,5,3,2.0,2.0,4.0,2.4285714285714284,3.0,1
2026-07-20,PRD-00839,STR-031,0,3,3,0,0,0,5,3,4.0,1.0,4.0,2.7142857142857144,0.0,1
2026-07-27,PRD-00839,STR-031,0,0,0,0,0,0,5,3,3.0,0.0,2.0,3.0,3.0,0
2026-08-03,PRD-00839,STR-031,0,3,3,0,1,1,5,3,0.0,4.0,3.0,3.0,2.0,1
2026-08-10,PRD-00839,STR-031,1,1,2,0,0,0,5,3,3.0,5.0,2.0,2.857142857142857,4.0,1
2026-08-17,PRD-00839,STR-031,0,4,4,0,0,0,5,3,2.0,3.0,0.0,2.4285714285714284,0.0,0
2026-08-24,PRD-00839,STR-031,0,0,0,0,2,2,5,3,4.0,2.0,0.0,2.5714285714285716,3.0,1
2024-02-19,PRD-00839,STR-038,77,1,7,0,0,71,19,11,2.0,5.0,,4.0,2.0,0
2024-02-26,PRD-00839,STR-038,71,2,2,0,0,71,17,10,7.0,2.0,,4.285714285714286,1.0,0
2024-03-04,PRD-00839,STR-038,71,1,1,0,0,71,17,10,2.0,3.0,,4.285714285714286,2.0,0
2024-03-11,PRD-00839,STR-038,71,2,2,0,0,71,17,10,1.0,7.0,,4.0,3.0,0
2024-03-18,PRD-00839,STR-038,71,3,3,0,0,71,17,10,2.0,4.0,,3.2857142857142856,4.0,0
2024-03-25,PRD-00839,STR-038,71,2,4,0,0,69,17,10,3.0,5.0,,3.142857142857143,8.0,0
2024-04-01,PRD-00839,STR-038,69,1,8,0,-2,60,17,10,4.0,2.0,,3.0,5.0,0
2024-04-08,PRD-00839,STR-038,60,1,5,0,1,57,15,9,8.0,7.0,5.0,3.857142857142857,6.0,0
2024-04-15,PRD-00839,STR-038,57,4,6,0,-1,54,14,8,5.0,2.0,2.0,3.5714285714285716,2.0,0
2024-04-22,PRD-00839,STR-038,54,1,2,0,-1,52,13,8,6.0,1.0,3.0,4.142857142857143,8.0,0
2024-04-29,PRD-00839,STR-038,52,1,8,0,2,47,13,7,2.0,2.0,7.0,4.285714285714286,6.0,0
2024-05-06,PRD-00839,STR-038,47,4,6,0,0,45,11,7,8.0,3.0,4.0,5.142857142857143,7.0,0
2024-05-13,PRD-00839,STR-038,45,3,7,0,0,41,11,6,6.0,4.0,5.0,5.571428571428571,4.0,0
2024-05-20,PRD-00839,STR-038,41,3,4,0,0,40,10,6,7.0,8.0,2.0,6.0,5.0,0
2024-05-27,PRD-00839,STR-038,40,1,5,0,1,37,10,6,4.0,5.0,7.0,5.428571428571429,4.0,0
2024-06-03,PRD-00839,STR-038,37,1,4,0,0,34,9,5,5.0,6.0,2.0,5.428571428571429,3.0,0
2024-06-10,PRD-00839,STR-038,34,2,3,0,-2,31,8,5,4.0,2.0,1.0,5.142857142857143,6.0,0
2024-06-17,PRD-00839,STR-038,31,2,6,0,1,28,7,4,3.0,8.0,2.0,5.285714285714286,8.0,0
2024-06-24,PRD-00839,STR-038,28,4,8,0,-2,22,7,4,6.0,6.0,3.0,5.0,3.0,0
2024-07-01,PRD-00839,STR-038,22,4,3,0,0,23,5,3,8.0,7.0,4.0,5.285714285714286,5.0,0
2024-07-08,PRD-00839,STR-038,23,2,5,0,0,20,5,3,3.0,4.0,8.0,4.714285714285714,3.0,0
2024-07-15,PRD-00839,STR-038,20,4,3,0,-2,19,5,3,5.0,5.0,5.0,4.857142857142857,3.0,0
2024-07-22,PRD-00839,STR-038,19,3,3,0,0,19,5,3,3.0,4.0,6.0,4.571428571428571,4.0,0
2024-07-29,PRD-00839,STR-038,19,1,4,0,0,16,5,3,3.0,3.0,2.0,4.428571428571429,1.0,0
2024-08-05,PRD-00839,STR-038,16,2,1,0,-1,16,5,3,4.0,6.0,8.0,4.571428571428571,7.0,0
2024-08-12,PRD-00839,STR-038,16,4,7,0,-1,12,5,3,1.0,8.0,6.0,3.857142857142857,3.0,0
2024-08-19,PRD-00839,STR-038,12,1,3,0,-2,8,5,3,7.0,3.0,7.0,3.7142857142857144,5.0,0
2024-08-26,PRD-00839,STR-038,8,2,5,0,1,6,5,3,3.0,5.0,4.0,3.7142857142857144,7.0,0
2024-09-02,PRD-00839,STR-038,6,3,7,0,-1,1,5,3,5.0,3.0,5.0,3.7142857142857144,2.0,1
2024-09-09,PRD-00839,STR-038,1,1,2,0,0,0,5,3,7.0,3.0,4.0,4.285714285714286,3.0,1
2024-09-16,PRD-00839,STR-038,0,3,3,0,0,0,5,3,2.0,4.0,3.0,4.142857142857143,1.0,1
2024-09-23,PRD-00839,STR-038,0,1,1,0,0,0,5,3,3.0,1.0,6.0,4.0,0.0,1
2024-09-30,PRD-00839,STR-038,0,0,0,0,0,0,5,3,1.0,7.0,8.0,4.0,2.0,1
2024-10-07,PRD-00839,STR-038,0,2,2,0,0,0,5,3,0.0,3.0,3.0,3.0,3.0,0
2024-10-14,PRD-00839,STR-038,0,3,3,0,2,2,5,3,2.0,5.0,5.0,2.857142857142857,2.0,0
2024-10-21,PRD-00839,STR-038,2,0,2,0,1,1,5,3,3.0,7.0,3.0,2.5714285714285716,5.0,0
2024-10-28,PRD-00839,STR-038,1,5,5,0,0,1,5,3,2.0,2.0,3.0,1.8571428571428572,4.0,1
2024-11-04,PRD-00839,STR-038,1,3,4,0,0,0,5,3,5.0,3.0,4.0,2.2857142857142856,1.0,1
2024-11-11,PRD-00839,STR-038,0,1,1,0,0,0,5,3,4.0,1.0,1.0,2.4285714285714284,2.0,1
2024-11-18,PRD-00839,STR-038,0,2,2,0,0,0,5,3,1.0,0.0,7.0,2.4285714285714284,0.0,1
2024-11-25,PRD-00839,STR-038,0,0,0,0,0,0,5,3,2.0,2.0,3.0,2.7142857142857144,4.0,0
2024-12-02,PRD-00839,STR-038,0,4,4,0,1,1,5,3,0.0,3.0,5.0,2.4285714285714284,2.0,0
2024-12-09,PRD-00839,STR-038,1,3,2,0,-1,1,5,3,4.0,2.0,7.0,2.5714285714285716,4.0,0
2024-12-16,PRD-00839,STR-038,1,7,4,0,-2,2,5,3,2.0,5.0,2.0,2.5714285714285716,2.0,1
2024-12-23,PRD-00839,STR-038,2,0,2,0,0,0,5,3,4.0,4.0,3.0,2.4285714285714284,3.0,0
2024-12-30,PRD-00839,STR-038,0,4,3,0,2,3,5,3,2.0,1.0,1.0,2.142857142857143,4.0,0
2025-01-06,PRD-00839,STR-038,3,1,4,0,1,1,5,3,3.0,2.0,0.0,2.4285714285714284,2.0,0
2025-01-13,PRD-00839,STR-038,1,1,2,0,2,2,5,3,4.0,0.0,2.0,2.7142857142857144,1.0,0
2025-01-20,PRD-00839,STR-038,2,1,1,0,0,2,5,3,2.0,4.0,3.0,3.0,3.0,0
2025-01-27,PRD-00839,STR-038,2,2,3,0,1,2,5,3,1.0,2.0,2.0,2.5714285714285716,3.0,1
2025-02-03,PRD-00839,STR-038,2,1,3,0,0,0,5,3,3.0,4.0,5.0,2.7142857142857144,1.0,1
2025-02-10,PRD-00839,STR-038,0,1,1,0,0,0,5,3,3.0,2.0,4.0,2.5714285714285716,1.0,1
2025-02-17,PRD-00839,STR-038,0,1,1,0,0,0,5,3,1.0,3.0,1.0,2.4285714285714284,1.0,1
2025-02-24,PRD-00839,STR-038,0,1,1,0,0,0,5,3,1.0,4.0,2.0,2.142857142857143,0.0,1
2025-03-03,PRD-00839,STR-038,0,0,0,0,0,0,5,3,1.0,2.0,0.0,1.7142857142857142,2.0,1
2025-03-10,PRD-00839,STR-038,0,2,2,0,0,0,5,3,0.0,1.0,4.0,1.4285714285714286,3.0,0
2025-03-17,PRD-00839,STR-038,0,3,3,0,1,1,5,3,2.0,3.0,2.0,1.5714285714285714,2.0,1
2025-03-24,PRD-00839,STR-038,1,1,2,0,0,0,5,3,3.0,3.0,4.0,1.5714285714285714,3.0,1
2025-03-31,PRD-00839,STR-038,0,3,3,0,0,0,5,3,2.0,1.0,2.0,1.4285714285714286,0.0,1
2025-04-07,PRD-00839,STR-038,0,0,0,0,0,0,5,3,3.0,1.0,3.0,1.7142857142857142,1.0,0
2025-04-14,PRD-00839,STR-038,0,1,1,0,2,2,5,3,0.0,1.0,4.0,1.5714285714285714,5.0,1
2025-04-21,PRD-00839,STR-038,2,3,5,0,0,0,5,3,1.0,0.0,2.0,1.5714285714285714,1.0,0
2025-04-28,PRD-00839,STR-038,0,1,1,0,2,2,5,3,5.0,2.0,1.0,2.2857142857142856,3.0,1
2025-05-05,PRD-00839,STR-038,2,1,3,0,0,0,5,3,1.0,3.0,3.0,2.142857142857143,1.0,1
2025-05-12,PRD-00839,STR-038,0,1,1,0,0,0,5,3,3.0,2.0,3.0,2.142857142857143,1.0,0
2025-05-19,PRD-00839,STR-038,0,1,1,0,1,1,5,3,1.0,3.0,1.0,2.0,2.0,0
2025-05-26,PRD-00839,STR-038,1,1,2,0,1,1,5,3,1.0,0.0,1.0,1.7142857142857142,2.0,1
2025-06-02,PRD-00839,STR-038,1,1,2,0,0,0,5,3,2.0,1.0,1.0,2.0,1.0,0
2025-06-09,PRD-00839,STR-038,0,1,1,0,2,2,5,3,2.0,5.0,0.0,2.142857142857143,3.0,0
2025-06-16,PRD-00839,STR-038,2,4,3,0,1,4,5,3,1.0,1.0,2.0,1.5714285714285714,3.0,1
2025-06-23,PRD-00839,STR-038,4,0,3,0,-1,0,5,3,3.0,3.0,3.0,1.8571428571428572,5.0,0
2025-06-30,PRD-00839,STR-038,0,5,5,0,1,1,5,3,3.0,1.0,2.0,1.8571428571428572,3.0,1
2025-07-07,PRD-00839,STR-038,1,2,3,0,0,0,5,3,5.0,1.0,3.0,2.4285714285714284,1.0,1
2025-07-14,PRD-00839,STR-038,0,1,1,0,0,0,5,3,3.0,2.0,0.0,2.7142857142857144,0.0,0
2025-07-21,PRD-00839,STR-038,0,0,0,0,2,2,5,3,1.0,2.0,1.0,2.5714285714285716,7.0,1
2025-07-28,PRD-00839,STR-038,2,6,7,0,-1,0,5,3,0.0,1.0,5.0,2.2857142857142856,2.0,1
2025-08-04,PRD-00839,STR-038,0,2,2,0,0,0,5,3,7.0,3.0,1.0,3.142857142857143,2.0,1
2025-08-11,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,3.0,3.0,3.0,2.0,1
2025-08-18,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,5.0,1.0,2.857142857142857,2.0,1
2025-08-25,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,3.0,1.0,2.4285714285714284,1.0,1
2025-09-01,PRD-00839,STR-038,0,1,1,0,0,0,5,3,2.0,1.0,2.0,2.2857142857142856,3.0,0
2025-09-08,PRD-00839,STR-038,0,4,3,0,2,3,5,3,1.0,0.0,2.0,2.2857142857142856,2.0,0
2025-09-15,PRD-00839,STR-038,3,1,2,0,1,3,5,3,3.0,7.0,1.0,2.7142857142857144,3.0,1
2025-09-22,PRD-00839,STR-038,3,0,3,0,0,0,5,3,2.0,2.0,3.0,2.0,5.0,1
2025-09-29,PRD-00839,STR-038,0,5,5,0,0,0,5,3,3.0,2.0,3.0,2.142857142857143,0.0,1
2025-10-06,PRD-00839,STR-038,0,0,0,0,0,0,5,3,5.0,2.0,5.0,2.5714285714285716,1.0,1
2025-10-13,PRD-00839,STR-038,0,1,1,0,0,0,5,3,0.0,2.0,3.0,2.2857142857142856,3.0,1
2025-10-20,PRD-00839,STR-038,0,3,3,0,0,0,5,3,1.0,1.0,1.0,2.142857142857143,3.0,0
2025-10-27,PRD-00839,STR-038,0,4,3,0,0,1,5,3,3.0,3.0,0.0,2.4285714285714284,1.0,0
2025-11-03,PRD-00839,STR-038,1,3,1,0,0,3,5,3,3.0,2.0,7.0,2.4285714285714284,6.0,1
2025-11-10,PRD-00839,STR-038,3,3,6,0,0,0,5,3,1.0,3.0,2.0,2.2857142857142856,2.0,1
2025-11-17,PRD-00839,STR-038,0,2,2,0,0,0,5,3,6.0,5.0,2.0,2.7142857142857144,2.0,1
2025-11-24,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,0.0,2.0,2.2857142857142856,4.0,0
2025-12-01,PRD-00839,STR-038,0,6,4,0,0,2,5,3,2.0,1.0,2.0,2.5714285714285716,3.0,1
2025-12-08,PRD-00839,STR-038,2,1,3,0,0,0,5,3,4.0,3.0,1.0,3.0,0.0,1
2025-12-15,PRD-00839,STR-038,0,0,0,0,0,0,5,3,3.0,3.0,3.0,3.0,3.0,1
2025-12-22,PRD-00839,STR-038,0,3,3,0,0,0,5,3,0.0,1.0,2.0,2.5714285714285716,2.0,0
2025-12-29,PRD-00839,STR-038,0,2,2,0,2,2,5,3,3.0,6.0,3.0,2.857142857142857,2.0,1
2026-01-05,PRD-00839,STR-038,2,0,2,0,0,0,5,3,2.0,2.0,5.0,2.2857142857142856,0.0,0
2026-01-12,PRD-00839,STR-038,0,0,0,0,1,1,5,3,2.0,2.0,0.0,2.2857142857142856,2.0,1
2026-01-19,PRD-00839,STR-038,1,1,2,0,0,0,5,3,0.0,4.0,1.0,2.0,1.0,0
2026-01-26,PRD-00839,STR-038,0,1,1,0,2,2,5,3,2.0,3.0,3.0,1.7142857142857142,3.0,1
2026-02-02,PRD-00839,STR-038,2,1,3,0,0,0,5,3,1.0,0.0,3.0,1.4285714285714286,1.0,0
2026-02-09,PRD-00839,STR-038,0,1,1,0,1,1,5,3,3.0,3.0,1.0,1.8571428571428572,2.0,1
2026-02-16,PRD-00839,STR-038,1,2,2,0,-1,0,5,3,1.0,2.0,6.0,1.5714285714285714,3.0,1
2026-02-23,PRD-00839,STR-038,0,3,3,0,0,0,5,3,2.0,2.0,2.0,1.5714285714285714,0.0,1
2026-03-02,PRD-00839,STR-038,0,0,0,0,0,0,5,3,3.0,0.0,2.0,1.7142857142857142,0.0,1
2026-03-09,PRD-00839,STR-038,0,0,0,0,0,0,5,3,0.0,2.0,4.0,1.7142857142857142,2.0,0
2026-03-16,PRD-00839,STR-038,0,2,2,0,2,2,5,3,0.0,1.0,3.0,1.4285714285714286,2.0,0
2026-03-23,PRD-00839,STR-038,2,3,2,0,-2,1,5,3,2.0,3.0,0.0,1.5714285714285714,2.0,1
2026-03-30,PRD-00839,STR-038,1,1,2,0,0,0,5,3,2.0,1.0,3.0,1.4285714285714286,2.0,1
2026-04-06,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,2.0,2.0,1.5714285714285714,3.0,1
2026-04-13,PRD-00839,STR-038,0,3,3,0,0,0,5,3,2.0,3.0,2.0,1.5714285714285714,4.0,0
2026-04-20,PRD-00839,STR-038,0,4,4,0,2,2,5,3,3.0,0.0,0.0,1.5714285714285714,3.0,1
2026-04-27,PRD-00839,STR-038,2,1,3,0,0,0,5,3,4.0,0.0,2.0,2.142857142857143,3.0,0
2026-05-04,PRD-00839,STR-038,0,3,3,0,1,1,5,3,3.0,2.0,1.0,2.5714285714285716,3.0,0
2026-05-11,PRD-00839,STR-038,1,5,3,0,-1,2,5,3,3.0,2.0,3.0,2.7142857142857144,3.0,1
2026-05-18,PRD-00839,STR-038,2,1,3,0,0,0,5,3,3.0,2.0,1.0,2.857142857142857,1.0,1
2026-05-25,PRD-00839,STR-038,0,1,1,0,0,0,5,3,3.0,2.0,2.0,3.0,2.0,1
2026-06-01,PRD-00839,STR-038,0,2,2,0,0,0,5,3,1.0,3.0,3.0,2.857142857142857,3.0,1
2026-06-08,PRD-00839,STR-038,0,3,3,0,0,0,5,3,2.0,4.0,0.0,2.7142857142857144,1.0,0
2026-06-15,PRD-00839,STR-038,0,1,1,0,1,1,5,3,3.0,3.0,0.0,2.5714285714285716,4.0,1
2026-06-22,PRD-00839,STR-038,1,3,4,0,0,0,5,3,1.0,3.0,2.0,2.2857142857142856,1.0,1
2026-06-29,PRD-00839,STR-038,0,1,1,0,0,0,5,3,4.0,3.0,2.0,2.4285714285714284,0.0,0
2026-07-06,PRD-00839,STR-038,0,0,0,0,1,1,5,3,1.0,3.0,2.0,2.142857142857143,3.0,1
2026-07-13,PRD-00839,STR-038,1,3,3,0,-1,0,5,3,0.0,1.0,2.0,1.7142857142857142,3.0,1
2026-07-20,PRD-00839,STR-038,0,3,3,0,0,0,5,3,3.0,2.0,3.0,2.0,3.0,0
2026-07-27,PRD-00839,STR-038,0,3,3,0,2,2,5,3,3.0,3.0,4.0,2.142857142857143,3.0,1
2026-08-03,PRD-00839,STR-038,2,1,3,0,0,0,5,3,3.0,1.0,3.0,2.142857142857143,2.0,1
2026-08-10,PRD-00839,STR-038,0,2,2,0,0,0,5,3,3.0,4.0,3.0,2.4285714285714284,2.0,1
2026-08-17,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,1.0,3.0,2.142857142857143,2.0,1
2026-08-24,PRD-00839,STR-038,0,2,2,0,0,0,5,3,2.0,0.0,3.0,2.2857142857142856,3.0,1
2024-02-19,PRD-00855,DC-GAUTENG,58,5,24,0,0,39,14,8,25.0,16.0,,16.571428571428573,15.0,0
2024-02-26,PRD-00855,DC-GAUTENG,39,6,15,0,2,32,9,5,24.0,19.0,,17.714285714285715,17.0,0
2024-03-04,PRD-00855,DC-GAUTENG,32,7,17,0,0,22,8,4,15.0,14.0,,17.142857142857142,18.0,0
2024-03-11,PRD-00855,DC-GAUTENG,22,14,18,0,1,19,5,3,17.0,17.0,,17.571428571428573,9.0,0
2024-03-18,PRD-00855,DC-GAUTENG,19,9,9,0,0,19,5,3,18.0,13.0,,17.714285714285715,21.0,0
2024-03-25,PRD-00855,DC-GAUTENG,19,8,21,0,0,6,5,3,9.0,12.0,,17.142857142857142,10.0,0
2024-04-01,PRD-00855,DC-GAUTENG,6,10,10,0,1,7,5,3,21.0,25.0,,18.428571428571427,16.0,0
2024-04-08,PRD-00855,DC-GAUTENG,7,9,16,0,2,2,5,3,10.0,24.0,16.0,16.285714285714285,10.0,1
2024-04-15,PRD-00855,DC-GAUTENG,2,8,10,0,0,0,5,3,16.0,15.0,19.0,15.142857142857142,9.0,1
2024-04-22,PRD-00855,DC-GAUTENG,0,9,9,0,0,0,5,3,10.0,17.0,14.0,14.428571428571429,4.0,1
2024-04-29,PRD-00855,DC-GAUTENG,0,4,4,0,0,0,5,3,9.0,18.0,17.0,13.285714285714286,6.0,1
2024-05-06,PRD-00855,DC-GAUTENG,0,6,6,0,0,0,5,3,4.0,9.0,13.0,11.285714285714286,5.0,1
2024-05-13,PRD-00855,DC-GAUTENG,0,5,5,0,0,0,5,3,6.0,21.0,12.0,10.857142857142858,12.0,1
2024-05-20,PRD-00855,DC-GAUTENG,0,12,12,0,0,0,5,3,5.0,10.0,25.0,8.571428571428571,7.0,0
2024-05-27,PRD-00855,DC-GAUTENG,0,7,7,0,1,1,5,3,12.0,16.0,24.0,8.857142857142858,6.0,1
2024-06-03,PRD-00855,DC-GAUTENG,1,5,6,0,0,0,5,3,7.0,10.0,15.0,7.571428571428571,9.0,1
2024-06-10,PRD-00855,DC-GAUTENG,0,9,9,0,0,0,5,3,6.0,9.0,17.0,7.0,6.0,0
2024-06-17,PRD-00855,DC-GAUTENG,0,6,6,0,1,1,5,3,9.0,4.0,18.0,7.0,3.0,0
2024-06-24,PRD-00855,DC-GAUTENG,1,2,3,0,1,1,5,3,6.0,6.0,9.0,7.285714285714286,7.0,0
2024-07-01,PRD-00855,DC-GAUTENG,1,6,7,0,1,1,5,3,3.0,5.0,21.0,6.857142857142857,13.0,0
2024-07-08,PRD-00855,DC-GAUTENG,1,16,13,0,-2,2,5,3,7.0,12.0,10.0,7.142857142857143,13.0,1
2024-07-15,PRD-00855,DC-GAUTENG,2,11,13,0,0,0,5,3,13.0,7.0,16.0,7.285714285714286,8.0,1
2024-07-22,PRD-00855,DC-GAUTENG,0,8,8,0,0,0,5,3,13.0,6.0,10.0,8.142857142857142,6.0,0
2024-07-29,PRD-00855,DC-GAUTENG,0,6,6,0,2,2,5,3,8.0,9.0,9.0,8.428571428571429,10.0,0
2024-08-05,PRD-00855,DC-GAUTENG,2,8,10,0,1,1,5,3,6.0,6.0,4.0,8.0,11.0,1
2024-08-12,PRD-00855,DC-GAUTENG,1,10,11,0,0,0,5,3,10.0,3.0,6.0,8.571428571428571,10.0,1
2024-08-19,PRD-00855,DC-GAUTENG,0,10,10,0,0,0,5,3,11.0,7.0,5.0,9.714285714285714,8.0,0
2024-08-26,PRD-00855,DC-GAUTENG,0,8,8,0,2,2,5,3,10.0,13.0,12.0,10.142857142857142,10.0,0
2024-09-02,PRD-00855,DC-GAUTENG,2,8,10,0,2,2,5,3,8.0,13.0,7.0,9.428571428571429,9.0,1
2024-09-09,PRD-00855,DC-GAUTENG,2,7,9,0,0,0,5,3,10.0,8.0,6.0,9.0,7.0,1
2024-09-16,PRD-00855,DC-GAUTENG,0,7,7,0,0,0,5,3,9.0,6.0,9.0,9.142857142857142,14.0,0
2024-09-23,PRD-00855,DC-GAUTENG,0,14,14,0,2,2,5,3,7.0,10.0,6.0,9.285714285714286,7.0,1
2024-09-30,PRD-00855,DC-GAUTENG,2,5,7,0,0,0,5,3,14.0,11.0,3.0,9.857142857142858,4.0,1
2024-10-07,PRD-00855,DC-GAUTENG,0,4,4,0,0,0,5,3,7.0,10.0,7.0,9.285714285714286,7.0,1
2024-10-14,PRD-00855,DC-GAUTENG,0,7,7,0,0,0,5,3,4.0,8.0,13.0,8.428571428571429,5.0,0
2024-10-21,PRD-00855,DC-GAUTENG,0,5,5,0,2,2,5,3,7.0,10.0,13.0,8.285714285714286,11.0,0
2024-10-28,PRD-00855,DC-GAUTENG,2,9,11,0,2,2,5,3,5.0,9.0,8.0,7.571428571428571,12.0,1
2024-11-04,PRD-00855,DC-GAUTENG,2,10,12,0,0,0,5,3,11.0,7.0,6.0,7.857142857142857,8.0,1
2024-11-11,PRD-00855,DC-GAUTENG,0,8,8,0,0,0,5,3,12.0,14.0,10.0,8.571428571428571,13.0,0
2024-11-18,PRD-00855,DC-GAUTENG,0,13,13,0,1,1,5,3,8.0,7.0,11.0,7.714285714285714,10.0,1
2024-11-25,PRD-00855,DC-GAUTENG,1,9,10,0,0,0,5,3,13.0,4.0,10.0,8.571428571428571,9.0,0
