customer_id,campaign_id,event_timestamp,event_type,device_type,channel,order_date,converted
CUS-004727,CMP-0013,2026-02-11 22:49:00,Conversion,Desktop,Push,,0
CUS-001082,CMP-0013,2026-02-11 23:14:00,Impression,Desktop,Push,,0
CUS-004441,CMP-0013,2026-02-11 23:18:00,Click,Tablet,Push,,0
CUS-008679,CMP-0013,2026-02-11 23:21:00,Open,Desktop,Push,,0
CUS-006461,CMP-0013,2026-02-12 01:31:00,Add To Cart,Tablet,Push,,0
CUS-009798,CMP-0013,2026-02-12 02:15:00,Impression,Mobile,Push,,0
CUS-003750,CMP-0013,2026-02-12 02:25:00,Impression,Desktop,Push,,0
CUS-004444,CMP-0013,2026-02-12 03:20:00,Impression,Mobile,Push,,0
CUS-005028,CMP-0013,2026-02-12 04:59:00,Add To Cart,Desktop,Push,2026-02-14,1
CUS-011452,CMP-0013,2026-02-12 05:39:00,Impression,Desktop,Push,,0
CUS-001756,CMP-0013,2026-02-12 06:08:00,Product View,Desktop,Push,,0
CUS-009201,CMP-0013,2026-02-12 06:39:00,Click,Desktop,Push,,0
CUS-004706,CMP-0013,2026-02-12 07:02:00,Conversion,Desktop,Push,,0
CUS-002371,CMP-0013,2026-02-12 07:03:00,Product View,Mobile,Push,,0
CUS-009421,CMP-0013,2026-02-12 07:54:00,Open,Mobile,Push,,0
CUS-011087,CMP-0013,2026-02-12 09:11:00,Product View,Mobile,Push,,0
CUS-010410,CMP-0013,2026-02-12 09:16:00,Impression,Mobile,Push,,0
CUS-010609,CMP-0013,2026-02-12 10:31:00,Product View,Tablet,Push,,0
CUS-009116,CMP-0013,2026-02-12 11:20:00,Product View,Tablet,Push,,0
CUS-010195,CMP-0013,2026-02-12 11:47:00,Click,Mobile,Push,,0
CUS-010567,CMP-0013,2026-02-12 11:52:00,Impression,Tablet,Push,,0
CUS-002859,CMP-0013,2026-02-12 12:39:00,Impression,Mobile,Push,,0
CUS-003120,CMP-0013,2026-02-12 13:18:00,Impression,Tablet,Push,,0
CUS-004458,CMP-0013,2026-02-12 13:32:00,Click,Tablet,Push,,0
CUS-004592,CMP-0013,2026-02-12 14:13:00,Impression,Tablet,Push,,0
CUS-003879,CMP-0013,2026-02-12 15:18:00,Impression,Mobile,Push,,0
CUS-010705,CMP-0013,2026-02-12 17:25:00,Impression,Desktop,Push,,0
CUS-008580,CMP-0013,2026-02-12 17:26:00,Impression,Tablet,Push,,0
CUS-005643,CMP-0013,2026-02-12 17:59:00,Impression,Tablet,Push,,0
CUS-006742,CMP-0013,2026-02-12 18:54:00,Conversion,Tablet,Push,,0
CUS-010011,CMP-0013,2026-02-12 19:04:00,Impression,Desktop,Push,,0
CUS-006653,CMP-0013,2026-02-12 19:13:00,Add To Cart,Tablet,Push,,0
CUS-001404,CMP-0013,2026-02-12 19:28:00,Conversion,Desktop,Push,,0
CUS-004159,CMP-0013,2026-02-12 20:08:00,Add To Cart,Tablet,Push,,0
CUS-000591,CMP-0013,2026-02-12 20:52:00,Click,Desktop,Push,,0
CUS-007956,CMP-0013,2026-02-12 21:22:00,Impression,Tablet,Push,,0
CUS-000937,CMP-0013,2026-02-12 21:41:00,Impression,Desktop,Push,,0
CUS-007325,CMP-0013,2026-02-12 21:51:00,Impression,Desktop,Push,,0
CUS-005386,CMP-0013,2026-02-12 22:16:00,Impression,Desktop,Push,,0
CUS-010237,CMP-0013,2026-02-12 22:18:00,Impression,Tablet,Push,,0
CUS-006750,CMP-0013,2026-02-12 22:32:00,Impression,Tablet,Push,,0
CUS-007527,CMP-0018,2026-05-16 01:21:00,Product View,Mobile,Push,,0
CUS-011227,CMP-0018,2026-05-16 01:40:00,Impression,Desktop,Push,,0
CUS-003072,CMP-0018,2026-05-16 01:46:00,Conversion,Tablet,Push,,0
CUS-000210,CMP-0018,2026-05-16 02:13:00,Add To Cart,Tablet,Push,,0
CUS-006442,CMP-0018,2026-05-16 03:29:00,Product View,Desktop,Push,,0
CUS-003772,CMP-0018,2026-05-16 03:30:00,Impression,Mobile,Push,,0
CUS-004054,CMP-0018,2026-05-16 03:47:00,Impression,Desktop,Push,,0
CUS-007979,CMP-0018,2026-05-16 04:01:00,Add To Cart,Desktop,Push,,0
CUS-000300,CMP-0018,2026-05-16 04:10:00,Product View,Tablet,Push,,0
CUS-003767,CMP-0018,2026-05-16 04:23:00,Impression,Tablet,Push,,0
CUS-010877,CMP-0018,2026-05-16 04:31:00,Add To Cart,Desktop,Push,,0
CUS-005735,CMP-0018,2026-05-16 05:09:00,Click,Tablet,Push,,0
CUS-005841,CMP-0018,2026-05-16 05:19:00,Impression,Tablet,Push,,0
CUS-000311,CMP-0018,2026-05-16 05:45:00,Open,Mobile,Push,,0
CUS-010088,CMP-0018,2026-05-16 05:58:00,Impression,Tablet,Push,,0
CUS-007100,CMP-0018,2026-05-16 05:59:00,Open,Desktop,Push,,0
CUS-009361,CMP-0018,2026-05-16 07:21:00,Click,Mobile,Push,,0
CUS-007352,CMP-0018,2026-05-16 07:37:00,Product View,Mobile,Push,,0
CUS-010661,CMP-0018,2026-05-16 07:59:00,Impression,Desktop,Push,,0
CUS-008152,CMP-0018,2026-05-16 08:12:00,Add To Cart,Desktop,Push,,0
CUS-006873,CMP-0018,2026-05-16 09:38:00,Product View,Tablet,Push,,0
CUS-001068,CMP-0018,2026-05-16 10:43:00,Product View,Mobile,Push,,0
CUS-011367,CMP-0018,2026-05-16 10:53:00,Click,Mobile,Push,,0
CUS-007180,CMP-0018,2026-05-16 11:02:00,Conversion,Mobile,Push,,0
CUS-009553,CMP-0018,2026-05-16 11:35:00,Conversion,Desktop,Push,,0
CUS-004508,CMP-0018,2026-05-16 11:50:00,Impression,Tablet,Push,,0
CUS-000575,CMP-0018,2026-05-16 12:42:00,Product View,Tablet,Push,,0
CUS-005764,CMP-0018,2026-05-16 13:48:00,Add To Cart,Desktop,Push,,0
CUS-009512,CMP-0018,2026-05-16 14:04:00,Impression,Tablet,Push,,0
CUS-000109,CMP-0018,2026-05-16 14:06:00,Open,Desktop,Push,,0
CUS-003966,CMP-0018,2026-05-16 14:17:00,Impression,Mobile,Push,,0
CUS-007171,CMP-0018,2026-05-16 15:35:00,Product View,Mobile,Push,,0
CUS-007251,CMP-0018,2026-05-16 16:28:00,Add To Cart,Desktop,Push,,0
CUS-001544,CMP-0018,2026-05-16 16:39:00,Impression,Tablet,Push,,0
CUS-003295,CMP-0018,2026-05-16 17:28:00,Conversion,Mobile,Push,,0
CUS-010975,CMP-0018,2026-05-16 17:57:00,Product View,Tablet,Push,,0
CUS-003846,CMP-0018,2026-05-16 18:33:00,Impression,Mobile,Push,,0
CUS-004340,CMP-0018,2026-05-16 19:19:00,Impression,Mobile,Push,,0
CUS-000559,CMP-0018,2026-05-16 20:55:00,Impression,Tablet,Push,,0
CUS-005548,CMP-0018,2026-05-16 21:46:00,Impression,Mobile,Push,,0
CUS-009157,CMP-0018,2026-05-16 22:05:00,Conversion,Mobile,Push,,0
CUS-002397,CMP-0018,2026-05-16 22:21:00,Impression,Mobile,Push,,0
CUS-002883,CMP-0018,2026-05-16 22:23:00,Add To Cart,Mobile,Push,,0
CUS-007639,CMP-0018,2026-05-16 22:26:00,Open,Desktop,Push,,0
CUS-004256,CMP-0018,2026-05-16 22:45:00,Impression,Desktop,Push,2026-05-21,1
CUS-005653,CMP-0018,2026-05-16 22:54:00,Impression,Tablet,Push,,0
CUS-007476,CMP-0018,2026-05-16 23:31:00,Product View,Mobile,Push,,0
CUS-006100,CMP-0018,2026-05-17 00:38:00,Impression,Tablet,Push,,0
CUS-003425,CMP-0018,2026-05-17 00:55:00,Product View,Mobile,Push,,0
CUS-010441,CMP-0018,2026-05-17 01:53:00,Product View,Desktop,Push,,0
CUS-006927,CMP-0018,2026-05-17 02:14:00,Product View,Tablet,Push,,0
CUS-002912,CMP-0018,2026-05-17 02:46:00,Conversion,Desktop,Push,,0
CUS-004376,CMP-0018,2026-05-17 02:49:00,Open,Desktop,Push,,0
CUS-003298,CMP-0018,2026-05-17 03:10:00,Click,Tablet,Push,,0
CUS-006842,CMP-0018,2026-05-17 03:31:00,Impression,Tablet,Push,,0
CUS-011019,CMP-0018,2026-05-17 04:48:00,Impression,Tablet,Push,,0
CUS-002943,CMP-0018,2026-05-17 04:56:00,Add To Cart,mobile,Push,,0
CUS-004796,CMP-0018,2026-05-17 05:31:00,Impression,Tablet,Push,,0
CUS-005306,CMP-0018,2026-05-17 06:02:00,Impression,Desktop,Push,,0
CUS-004696,CMP-0018,2026-05-17 06:06:00,Open,Tablet,Push,,0
CUS-000713,CMP-0018,2026-05-17 06:08:00,Add To Cart,Tablet,Push,,0
CUS-004797,CMP-0018,2026-05-17 06:23:00,Product View,Mobile,Push,,0
CUS-007172,CMP-0018,2026-05-17 06:49:00,Product View,Desktop,Push,,0
CUS-006441,CMP-0018,2026-05-17 06:53:00,Impression,Mobile,Push,,0
CUS-008443,CMP-0018,2026-05-17 07:34:00,Impression,Tablet,Push,,0
CUS-006889,CMP-0018,2026-05-17 08:31:00,Click,Desktop,Push,,0
CUS-001563,CMP-0018,2026-05-17 09:11:00,Product View,Desktop,Push,,0
CUS-011390,CMP-0018,2026-05-17 10:36:00,Open,Mobile,Push,,0
CUS-006236,CMP-0018,2026-05-17 10:49:00,Open,Tablet,Push,,0
CUS-006439,CMP-0018,2026-05-17 11:21:00,Add To Cart,Desktop,Push,,0
CUS-002406,CMP-0018,2026-05-17 11:53:00,Impression,Mobile,Push,,0
CUS-011987,CMP-0018,2026-05-17 12:41:00,Click,Desktop,Push,,0
CUS-011924,CMP-0018,2026-05-17 12:56:00,Impression,Desktop,Push,,0
CUS-010682,CMP-0018,2026-05-17 13:02:00,Conversion,Mobile,Push,,0
CUS-009764,CMP-0018,2026-05-17 13:06:00,Product View,Desktop,Push,,0
CUS-010911,CMP-0018,2026-05-17 13:37:00,Impression,Desktop,Push,,0
CUS-009710,CMP-0018,2026-05-17 13:42:00,Impression,Tablet,Push,,0
CUS-004252,CMP-0018,2026-05-17 14:09:00,Product View,Mobile,Push,,0
CUS-007088,CMP-0018,2026-05-17 14:38:00,Click,Mobile,Push,,0
CUS-008828,CMP-0018,2026-05-17 15:47:00,Impression,Desktop,Push,,0
CUS-005210,CMP-0018,2026-05-17 16:06:00,Click,Tablet,Push,,0
CUS-003609,CMP-0018,2026-05-17 16:08:00,Impression,Mobile,Push,,0
CUS-001161,CMP-0018,2026-05-17 16:48:00,Product View,Desktop,Push,,0
CUS-010092,CMP-0018,2026-05-17 17:49:00,Impression,Mobile,Push,,0
CUS-007552,CMP-0018,2026-05-17 19:18:00,Impression,Mobile,Push,,0
CUS-000687,CMP-0018,2026-05-17 19:59:00,Impression,Tablet,Push,,0
CUS-004235,CMP-0018,2026-05-17 20:26:00,Conversion,Tablet,Push,,0
CUS-001493,CMP-0018,2026-05-17 21:08:00,Impression,Tablet,Push,,0
CUS-006652,CMP-0018,2026-05-17 21:36:00,Conversion,Desktop,Push,,0
CUS-009825,CMP-0018,2026-05-17 22:57:00,Impression,Tablet,Push,,0
CUS-000819,CMP-0018,2026-05-17 23:16:00,Conversion,Mobile,Push,,0
CUS-006167,CMP-0018,2026-05-17 23:59:00,Add To Cart,Mobile,Push,,0
CUS-006490,CMP-0018,2026-05-18 00:05:00,Impression,Desktop,Push,,0
CUS-010806,CMP-0018,2026-05-18 00:34:00,Click,Mobile,Push,,0
CUS-002810,CMP-0018,2026-05-18 00:42:00,Conversion,Tablet,Push,,0
CUS-009927,CMP-0018,2026-05-18 01:09:00,Add To Cart,Tablet,Push,,0
CUS-000568,CMP-0018,2026-05-18 01:30:00,Click,Tablet,Push,,0
CUS-004725,CMP-0018,2026-05-18 01:41:00,Product View,Desktop,Push,,0
CUS-006755,CMP-0018,2026-05-18 01:47:00,Impression,Desktop,Push,,0
CUS-011991,CMP-0018,2026-05-18 02:28:00,Impression,Tablet,Push,,0
CUS-008021,CMP-0018,2026-05-18 02:36:00,Product View,Desktop,Push,,0
CUS-011336,CMP-0018,2026-05-18 03:04:00,Open,Tablet,Push,,0
CUS-011547,CMP-0018,2026-05-18 04:18:00,Conversion,Mobile,Push,2026-05-26,1
CUS-005168,CMP-0018,2026-05-18 04:19:00,Product View,Tablet,Push,,0
CUS-003093,CMP-0018,2026-05-18 04:31:00,Add To Cart,Desktop,Push,,0
CUS-009740,CMP-0018,2026-05-18 04:42:00,Click,Tablet,Push,,0
CUS-011913,CMP-0018,2026-05-18 05:15:00,Impression,Desktop,Push,,0
CUS-003429,CMP-0018,2026-05-18 05:56:00,Add To Cart,Desktop,Push,,0
CUS-001174,CMP-0018,2026-05-18 06:57:00,Conversion,Mobile,Push,,0
CUS-001556,CMP-0018,2026-05-18 07:47:00,Product View,Mobile,Push,,0
CUS-006279,CMP-0018,2026-05-18 08:31:00,Impression,Desktop,Push,,0
CUS-009735,CMP-0018,2026-05-18 08:40:00,Impression,Tablet,Push,,0
CUS-002529,CMP-0018,2026-05-18 09:33:00,Click,Tablet,Push,,0
CUS-011571,CMP-0018,2026-05-18 09:41:00,Impression,Desktop,Push,,0
CUS-009823,CMP-0018,2026-05-18 10:21:00,Conversion,Mobile,Push,2026-05-20,1
CUS-007896,CMP-0018,2026-05-18 10:29:00,Impression,Desktop,Push,,0
CUS-004623,CMP-0018,2026-05-18 10:55:00,Open,Desktop,Push,,0
CUS-003287,CMP-0018,2026-05-18 12:15:00,Impression,Desktop,Push,,0
CUS-000883,CMP-0018,2026-05-18 12:58:00,Product View,Mobile,Push,,0
CUS-000499,CMP-0018,2026-05-18 13:56:00,Add To Cart,Tablet,Push,,0
CUS-000823,CMP-0018,2026-05-18 15:53:00,Conversion,Desktop,Push,,0
CUS-009471,CMP-0018,2026-05-18 15:58:00,Add To Cart,Tablet,Push,,0
CUS-002658,CMP-0018,2026-05-18 16:37:00,Impression,Desktop,Push,,0
CUS-007009,CMP-0018,2026-05-18 17:00:00,Click,Desktop,Push,,0
CUS-007920,CMP-0018,2026-05-18 17:02:00,Impression,Mobile,Push,,0
CUS-005030,CMP-0018,2026-05-18 17:10:00,Product View,Mobile,Push,,0
CUS-008157,CMP-0018,2026-05-18 17:12:00,Open,Desktop,Push,2026-05-21,1
CUS-006658,CMP-0018,2026-05-18 17:29:00,Open,Desktop,Push,,0
CUS-006794,CMP-0018,2026-05-18 17:36:00,Conversion,Desktop,Push,,0
CUS-011365,CMP-0018,2026-05-18 17:40:00,Impression,Desktop,Push,,0
CUS-002059,CMP-0018,2026-05-18 17:58:00,Impression,Desktop,Push,,0
CUS-002888,CMP-0018,2026-05-18 18:17:00,Impression,Mobile,Push,,0
CUS-002904,CMP-0018,2026-05-18 20:04:00,Product View,Tablet,Push,,0
CUS-011962,CMP-0018,2026-05-18 20:11:00,Open,Mobile,Push,,0
CUS-003844,CMP-0018,2026-05-18 21:24:00,Product View,Tablet,Push,,0
CUS-005684,CMP-0018,2026-05-18 21:25:00,Product View,Mobile,Push,2026-05-29,1
CUS-006109,CMP-0018,2026-05-18 21:26:00,Product View,Mobile,Push,,0
CUS-010944,CMP-0018,2026-05-18 21:44:00,Conversion,Desktop,Push,,0
CUS-008102,CMP-0018,2026-05-18 22:15:00,Impression,Tablet,Push,,0
CUS-011209,CMP-0018,2026-05-18 22:40:00,Open,Desktop,Push,,0
CUS-001876,CMP-0018,2026-05-18 23:19:00,Product View,Tablet,Push,,0
CUS-005927,CMP-0018,2026-05-18 23:26:00,Impression,Tablet,Push,,0
CUS-001473,CMP-0018,2026-05-18 23:40:00,Add To Cart,Mobile,Push,,0
CUS-001987,CMP-0018,2026-05-19 01:22:00,Open,Tablet,Push,,0
CUS-001410,CMP-0018,2026-05-19 01:39:00,Open,Desktop,Push,,0
CUS-003637,CMP-0018,2026-05-19 04:07:00,Add To Cart,Mobile,Push,,0
CUS-000608,CMP-0018,2026-05-19 04:52:00,Impression,Mobile,Push,,0
CUS-005763,CMP-0018,2026-05-19 05:01:00,Impression,Mobile,Push,,0
CUS-004404,CMP-0018,2026-05-19 05:04:00,Impression,Tablet,Push,,0
CUS-005954,CMP-0018,2026-05-19 05:24:00,Impression,Tablet,Push,,0
CUS-007755,CMP-0018,2026-05-19 07:39:00,Impression,Desktop,Push,2026-05-23,1
CUS-005935,CMP-0018,2026-05-19 09:07:00,Product View,Tablet,Push,,0
CUS-000774,CMP-0018,2026-05-19 09:31:00,Impression,Desktop,Push,,0
CUS-003440,CMP-0018,2026-05-19 09:36:00,Add To Cart,Tablet,Push,,0
CUS-002279,CMP-0018,2026-05-19 11:07:00,Conversion,Tablet,Push,,0
CUS-008933,CMP-0018,2026-05-19 11:19:00,Conversion,Desktop,Push,,0
CUS-011797,CMP-0018,2026-05-19 11:28:00,Impression,Mobile,Push,,0
CUS-008229,CMP-0018,2026-05-19 11:39:00,Impression,Mobile,Push,,0
CUS-011922,CMP-0018,2026-05-19 14:07:00,Impression,Mobile,Push,,0
CUS-010600,CMP-0018,2026-05-19 14:50:00,Conversion,Desktop,Push,,0
CUS-008130,CMP-0018,2026-05-19 17:15:00,Impression,Tablet,Push,,0
CUS-009743,CMP-0018,2026-05-19 18:22:00,Impression,Mobile,Push,,0
CUS-005043,CMP-0018,2026-05-19 18:27:00,Impression,Desktop,Push,,0
CUS-000239,CMP-0018,2026-05-19 18:43:00,Open,Mobile,Push,,0
CUS-004466,CMP-0018,2026-05-19 20:33:00,Impression,Desktop,Push,,0
CUS-003668,CMP-0018,2026-05-19 21:46:00,Click,Mobile,Push,,0
CUS-010980,CMP-0018,2026-05-19 23:31:00,Impression,Mobile,Push,,0
CUS-011982,CMP-0018,2026-05-20 00:16:00,Impression,Mobile,Push,,0
CUS-003757,CMP-0018,2026-05-20 00:30:00,Impression,Mobile,Push,,0
CUS-006455,CMP-0018,2026-05-20 01:30:00,Open,Mobile,Push,,0
CUS-003106,CMP-0018,2026-05-20 01:38:00,Impression,Tablet,Push,,0
CUS-008772,CMP-0018,2026-05-20 02:22:00,Add To Cart,Tablet,Push,,0
CUS-008283,CMP-0018,2026-05-20 02:56:00,Add To Cart,Desktop,Push,,0
CUS-001433,CMP-0018,2026-05-20 03:23:00,Impression,Desktop,Push,,0
CUS-001605,CMP-0018,2026-05-20 03:37:00,Product View,Mobile,Push,,0
CUS-007738,CMP-0018,2026-05-20 03:49:00,Add To Cart,Tablet,Push,,0
CUS-005327,CMP-0018,2026-05-20 05:04:00,Conversion,Desktop,Push,,0
CUS-002478,CMP-0018,2026-05-20 06:22:00,Add To Cart,Tablet,Push,,0
CUS-006261,CMP-0018,2026-05-20 07:17:00,Conversion,Desktop,Push,,0
CUS-004262,CMP-0018,2026-05-20 07:28:00,Open,Mobile,Push,,0
CUS-001377,CMP-0018,2026-05-20 08:34:00,Impression,Mobile,Push,,0
CUS-003284,CMP-0018,2026-05-20 09:30:00,Product View,Tablet,Push,,0
CUS-003275,CMP-0018,2026-05-20 09:53:00,Impression,Mobile,Push,,0
CUS-001537,CMP-0018,2026-05-20 10:14:00,Impression,Mobile,Push,,0
CUS-002069,CMP-0018,2026-05-20 11:22:00,Click,Tablet,Push,,0
CUS-010676,CMP-0018,2026-05-20 11:32:00,Add To Cart,Tablet,Push,2026-05-25,1
CUS-003266,CMP-0018,2026-05-20 12:06:00,Impression,Tablet,Push,,0
CUS-002078,CMP-0018,2026-05-20 12:17:00,Conversion,Mobile,Push,,0
CUS-009657,CMP-0018,2026-05-20 13:00:00,Impression,Mobile,Push,,0
CUS-004446,CMP-0018,2026-05-20 13:21:00,Click,Desktop,Push,,0
CUS-006806,CMP-0018,2026-05-20 13:56:00,Impression,Mobile,Push,,0
CUS-004497,CMP-0018,2026-05-20 14:22:00,Open,Mobile,Push,,0
CUS-005810,CMP-0018,2026-05-20 15:15:00,Conversion,Desktop,Push,,0
CUS-008492,CMP-0018,2026-05-20 17:38:00,Product View,Desktop,Push,,0
CUS-005172,CMP-0018,2026-05-20 17:39:00,Open,Mobile,Push,,0
CUS-002844,CMP-0018,2026-05-20 18:02:00,Product View,Desktop,Push,,0
CUS-004259,CMP-0018,2026-05-20 18:54:00,Product View,Mobile,Push,,0
CUS-011342,CMP-0018,2026-05-20 19:03:00,Product View,Mobile,Push,,0
CUS-010154,CMP-0018,2026-05-20 20:36:00,Impression,Mobile,Push,,0
CUS-006621,CMP-0018,2026-05-20 20:56:00,Impression,Mobile,Push,,0
CUS-001287,CMP-0018,2026-05-20 21:34:00,Impression,Tablet,Push,,0
CUS-000094,CMP-0018,2026-05-20 21:46:00,Product View,Desktop,Push,,0
CUS-011687,CMP-0018,2026-05-20 22:17:00,Impression,Tablet,Push,,0
CUS-000181,CMP-0018,2026-05-20 22:23:00,Impression,Mobile,Push,,0
CUS-002766,CMP-0018,2026-05-20 22:42:00,Product View,Desktop,Push,,0
CUS-000587,CMP-0018,2026-05-20 23:30:00,Open,Desktop,Push,,0
CUS-004879,CMP-0018,2026-05-20 23:45:00,Impression,Desktop,Push,,0
CUS-005636,CMP-0018,2026-05-21 00:44:00,Product View,Mobile,Push,,0
CUS-006979,CMP-0018,2026-05-21 00:47:00,Open,Tablet,Push,,0
CUS-000199,CMP-0018,2026-05-21 01:33:00,Product View,Tablet,Push,,0
CUS-009069,CMP-0018,2026-05-21 02:29:00,Product View,Desktop,Push,,0
CUS-002274,CMP-0018,2026-05-21 02:38:00,Impression,Tablet,Push,,0
CUS-002148,CMP-0018,2026-05-21 04:15:00,Open,Desktop,Push,,0
CUS-008091,CMP-0018,2026-05-21 04:40:00,Impression,Mobile,Push,,0
CUS-001321,CMP-0018,2026-05-21 04:43:00,Impression,Tablet,Push,,0
CUS-006598,CMP-0018,2026-05-21 04:59:00,Impression,Mobile,Push,,0
CUS-008667,CMP-0018,2026-05-21 05:45:00,Product View,Tablet,Push,,0
CUS-004017,CMP-0018,2026-05-21 05:52:00,Add To Cart,Desktop,Push,2026-05-24,1
CUS-005303,CMP-0018,2026-05-21 06:08:00,Product View,Desktop,Push,,0
CUS-010851,CMP-0018,2026-05-21 06:36:00,Product View,Mobile,Push,,0
CUS-003593,CMP-0018,2026-05-21 06:56:00,Impression,Mobile,Push,,0
CUS-001314,CMP-0018,2026-05-21 08:12:00,Product View,Mobile,Push,,0
CUS-007509,CMP-0018,2026-05-21 08:45:00,Add To Cart,Mobile,Push,,0
CUS-005466,CMP-0018,2026-05-21 08:47:00,Impression,Desktop,Push,,0
CUS-002040,CMP-0018,2026-05-21 09:01:00,Impression,Desktop,Push,,0
CUS-007661,CMP-0018,2026-05-21 09:42:00,Click,Mobile,Push,,0
CUS-001845,CMP-0018,2026-05-21 10:13:00,Impression,Mobile,Push,,0
CUS-008782,CMP-0018,2026-05-21 10:35:00,Conversion,Desktop,Push,,0
CUS-002203,CMP-0018,2026-05-21 11:54:00,Impression,Tablet,Push,,0
CUS-003849,CMP-0018,2026-05-21 12:56:00,Impression,Tablet,Push,,0
CUS-008245,CMP-0018,2026-05-21 13:21:00,Open,Tablet,Push,,0
CUS-009700,CMP-0018,2026-05-21 13:25:00,Impression,Mobile,Push,,0
CUS-008088,CMP-0018,2026-05-21 13:46:00,Impression,Desktop,Push,,0
CUS-004464,CMP-0018,2026-05-21 13:59:00,Impression,Mobile,Push,,0
CUS-008876,CMP-0018,2026-05-21 14:28:00,Product View,Desktop,Push,2026-05-27,1
CUS-006119,CMP-0018,2026-05-21 14:47:00,Impression,Desktop,Push,,0
CUS-004587,CMP-0018,2026-05-21 15:09:00,Click,Desktop,Push,,0
CUS-011737,CMP-0018,2026-05-21 15:16:00,Product View,Mobile,Push,,0
CUS-003401,CMP-0018,2026-05-21 16:01:00,Click,Tablet,Push,,0
CUS-001948,CMP-0018,2026-05-21 17:11:00,Impression,Mobile,Push,,0
CUS-006932,CMP-0018,2026-05-21 18:23:00,Impression,Desktop,Push,,0
CUS-002472,CMP-0018,2026-05-21 18:41:00,Impression,Mobile,Push,,0
CUS-010460,CMP-0018,2026-05-21 19:37:00,Open,Mobile,Push,,0
CUS-010526,CMP-0018,2026-05-21 19:47:00,Add To Cart,Desktop,Push,,0
CUS-007953,CMP-0018,2026-05-21 20:02:00,Add To Cart,Tablet,Push,,0
CUS-002925,CMP-0018,2026-05-21 20:26:00,Impression,Desktop,Push,,0
CUS-004150,CMP-0018,2026-05-21 20:39:00,Add To Cart,Desktop,Push,,0
CUS-009672,CMP-0018,2026-05-21 20:47:00,Click,Mobile,Push,,0
CUS-002998,CMP-0018,2026-05-21 21:53:00,Conversion,Mobile,Push,,0
CUS-003194,CMP-0018,2026-05-22 01:00:00,Impression,Tablet,Push,,0
CUS-003346,CMP-0018,2026-05-22 01:47:00,Add To Cart,Mobile,Push,,0
CUS-004407,CMP-0018,2026-05-22 02:32:00,Product View,Mobile,Push,,0
CUS-008291,CMP-0018,2026-05-22 03:20:00,Impression,Tablet,Push,,0
CUS-001663,CMP-0018,2026-05-22 03:40:00,Impression,Mobile,Push,,0
CUS-011700,CMP-0018,2026-05-22 04:07:00,Impression,Desktop,Push,,0
CUS-005804,CMP-0018,2026-05-22 04:15:00,Add To Cart,Tablet,Push,,0
CUS-008219,CMP-0018,2026-05-22 04:33:00,Open,Desktop,Push,,0
CUS-004738,CMP-0018,2026-05-22 04:45:00,Click,Mobile,Push,,0
CUS-008584,CMP-0018,2026-05-22 05:02:00,Impression,Tablet,Push,,0
CUS-006424,CMP-0018,2026-05-22 05:49:00,Impression,Mobile,Push,,0
CUS-008515,CMP-0018,2026-05-22 07:05:00,Product View,Desktop,Push,,0
CUS-001618,CMP-0018,2026-05-22 08:07:00,Click,Mobile,Push,,0
CUS-010164,CMP-0018,2026-05-22 13:30:00,Open,Desktop,Push,,0
CUS-005282,CMP-0018,2026-05-22 14:19:00,Product View,Mobile,Push,,0
CUS-002080,CMP-0018,2026-05-22 14:30:00,Conversion,Tablet,Push,,0
CUS-004987,CMP-0018,2026-05-22 14:42:00,Add To Cart,Desktop,Push,,0
CUS-002035,CMP-0018,2026-05-22 14:47:00,Open,Tablet,Push,,0
CUS-004139,CMP-0018,2026-05-22 14:55:00,Impression,Mobile,Push,,0
CUS-005506,CMP-0018,2026-05-22 15:52:00,Impression,Mobile,Push,,0
CUS-000129,CMP-0018,2026-05-22 16:09:00,Impression,Desktop,Push,2026-06-03,1
CUS-005260,CMP-0018,2026-05-22 16:25:00,Product View,Tablet,Push,,0
CUS-007988,CMP-0018,2026-05-22 16:32:00,Open,Desktop,Push,,0
CUS-006218,CMP-0018,2026-05-22 17:14:00,Conversion,Desktop,Push,,0
CUS-006596,CMP-0018,2026-05-22 17:25:00,Impression,Desktop,Push,,0
CUS-007583,CMP-0018,2026-05-22 17:55:00,Impression,Desktop,Push,,0
CUS-004211,CMP-0018,2026-05-22 18:30:00,Impression,Tablet,Push,,0
CUS-007844,CMP-0018,2026-05-22 18:46:00,Impression,Desktop,Push,,0
CUS-004775,CMP-0018,2026-05-22 21:13:00,Open,Desktop,Push,,0
CUS-005117,CMP-0018,2026-05-22 21:42:00,Product View,Desktop,Push,,0
CUS-001332,CMP-0018,2026-05-22 22:42:00,Impression,Tablet,Push,,0
CUS-011528,CMP-0018,2026-05-22 22:52:00,Impression,Desktop,Push,,0
CUS-009137,CMP-0018,2026-05-22 22:56:00,Conversion,Mobile,Push,,0
CUS-011193,CMP-0018,2026-05-22 23:18:00,Impression,Tablet,Push,,0
CUS-010887,CMP-0018,2026-05-22 23:50:00,Product View,Tablet,Push,,0
CUS-008711,CMP-0018,2026-05-22 23:57:00,Add To Cart,Tablet,Push,,0
CUS-002493,CMP-0018,2026-05-23 00:21:00,Impression,Mobile,Push,,0
CUS-006940,CMP-0018,2026-05-23 01:09:00,Open,Tablet,Push,,0
